Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
433,3,3,121,45,4,3,236,0
404,4,3,122,45,4,4,234,0
549,4,2,121,197,3,3,385,2
370,2,2,4,47,4,4,113,0
525,3,2,3,198,2,3,264,2
355,4,2,121,49,4,4,240,0
376,4,2,3,47,3,4,117,0
368,4,3,122,44,4,4,231,0
527,5,2,122,199,4,2,387,2
458,3,53,122,43,4,54,329,1
372,4,2,3,43,3,3,111,0
377,4,2,4,45,4,3,115,0
375,4,2,3,47,3,4,110,0
378,5,3,122,44,4,3,229,0
373,3,3,122,48,3,4,232,0
379,4,2,3,43,3,3,108,0
374,4,2,3,48,3,3,117,0
384,4,2,3,51,2,4,121,0
375,4,3,122,56,3,4,250,0
504,5,53,5,48,4,54,225,1
564,6,2,122,203,4,4,409,2
353,3,2,122,45,3,4,231,0
369,3,2,122,45,3,3,235,0
385,4,2,5,54,5,3,128,0
384,4,2,4,50,4,2,125,0
406,5,3,5,58,3,4,134,0
353,3,3,4,44,2,4,108,0
384,5,3,4,55,3,3,131,0
525,3,3,122,197,4,3,384,2
387,5,3,121,51,4,4,243,0
536,4,53,4,47,3,53,218,1
546,5,3,5,210,4,4,285,2
353,3,2,121,41,4,4,224,0
381,4,3,4,51,4,4,126,0
357,4,2,3,45,4,4,111,0
528,3,2,3,200,4,3,271,2
367,4,3,4,49,4,3,118,0
367,4,3,122,52,2,4,239,0
381,5,4,121,48,4,4,241,0
519,5,3,122,204,3,4,392,2
378,4,3,3,45,4,6,120,0
376,4,3,122,51,3,4,241,0
371,3,2,3,43,3,6,115,0
503,6,52,5,45,2,55,220,1
464,4,53,5,46,3,54,215,1
354,4,3,3,44,3,4,116,0
505,5,53,121,55,4,54,349,1
386,4,3,4,57,3,3,126,0
525,6,54,122,58,6,55,369,1
381,6,2,4,49,4,3,123,0
397,12,3,4,46,4,4,126,0
370,3,2,122,51,4,3,238,0
401,4,3,4,44,2,3,110,0
403,5,3,4,55,4,4,136,0
355,4,2,3,43,3,3,111,0
386,4,3,5,51,3,4,124,0
543,5,2,4,205,3,4,278,2
371,4,3,4,46,3,3,113,0
401,4,2,122,44,4,4,232,0
372,5,3,5,53,3,4,125,0
367,3,2,4,50,5,3,121,0
406,5,3,122,60,5,3,264,0
381,5,3,122,44,4,4,231,0
377,4,2,5,49,3,4,113,0
344,4,3,122,46,3,3,236,0
362,5,3,4,49,3,3,116,0
381,4,3,121,46,3,4,230,0
589,5,3,4,201,4,3,282,2
351,3,3,4,41,3,3,111,0
550,3,3,122,206,4,3,400,2
400,4,3,3,51,3,3,122,0
462,4,53,2,48,4,54,222,1
380,4,2,121,46,3,3,235,0
368,3,3,122,48,3,4,236,0
370,3,2,4,47,4,3,117,0
375,5,2,122,48,3,4,237,0
389,3,3,3,49,3,3,125,0
376,4,4,5,52,3,3,120,0
409,5,3,121,43,4,4,243,0
363,4,3,122,49,3,3,237,0
374,6,3,122,40,4,4,231,0
399,3,4,5,46,3,4,125,0
365,3,3,4,46,3,2,114,0
510,4,52,122,52,3,54,343,1
380,4,3,4,43,4,2,111,0
373,3,2,123,53,4,3,236,0
377,4,3,122,51,3,3,231,0
402,3,3,4,52,2,3,117,0
364,4,3,4,46,4,4,115,0
386,4,2,121,47,4,3,228,0
489,5,52,123,44,4,55,341,1
431,4,3,123,52,5,4,251,0
357,4,2,122,44,4,4,230,0
376,2,3,122,49,3,3,232,0
378,4,2,3,43,2,3,112,0
524,2,2,4,197,3,4,268,2
549,5,3,3,207,3,4,285,2
362,3,2,121,45,3,3,231,0
532,3,3,4,203,4,3,274,2
510,3,2,4,202,4,3,272,2
522,4,2,4,202,4,4,268,2
365,4,3,122,50,4,4,235,0
372,4,3,121,47,3,4,236,0
365,5,3,121,50,3,3,233,0
440,6,4,6,64,5,5,159,0
404,6,3,122,50,3,6,252,0
397,4,3,4,51,3,4,131,0
433,6,3,5,61,5,5,158,0
357,4,2,4,52,4,3,115,0
372,3,2,122,45,3,4,232,0
380,4,2,122,47,4,3,234,0
446,5,3,4,59,4,5,151,0
558,4,3,4,198,3,4,275,2
491,4,53,122,52,3,54,345,1
383,4,3,122,48,4,4,235,0
384,7,3,4,53,3,4,131,0
355,4,3,121,40,4,4,225,0
355,4,3,122,51,4,3,236,0
368,4,2,121,44,3,3,227,0
355,3,2,3,44,3,4,108,0
641,5,3,5,208,4,5,300,2
463,3,52,122,57,3,54,344,1
365,4,3,4,53,4,4,125,0
373,4,2,122,44,3,4,236,0
403,7,3,3,53,3,4,128,0
464,3,54,123,52,3,53,334,1
378,6,3,4,50,5,5,135,0
393,4,3,4,54,3,3,125,0
357,4,3,122,44,4,4,239,0
363,4,3,122,45,3,4,234,0
411,4,3,122,56,4,6,269,0
392,4,2,4,53,4,4,128,0
501,4,3,121,197,3,3,379,2
360,3,2,3,48,3,3,116,0
341,3,2,4,49,3,3,114,0
534,5,2,4,203,4,3,269,2
405,5,3,4,49,8,5,132,0
356,4,3,5,51,4,4,116,0
437,4,2,3,60,3,5,148,0
369,4,1,121,53,3,3,239,0
492,4,52,122,52,4,53,341,1
