Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
393,4,3,44,42,2,4,151,0
369,3,2,44,54,3,3,162,0
370,3,2,44,49,3,3,153,0
375,3,2,4,43,3,3,109,0
533,4,72,44,52,4,73,299,2
372,3,3,44,44,3,3,155,0
382,3,2,4,48,2,3,119,0
378,4,3,44,55,3,3,168,0
371,4,2,3,44,3,4,108,0
384,6,3,4,45,3,4,117,0
370,4,3,43,52,3,3,163,0
378,4,3,44,59,2,4,167,0
444,4,4,43,51,3,5,174,0
412,6,3,4,50,3,3,132,0
418,6,2,44,52,3,3,168,0
359,4,2,45,44,3,4,153,0
521,4,72,44,54,3,73,299,2
484,36,2,44,98,2,36,273,1
356,4,3,4,49,3,3,113,0
484,37,4,44,93,3,36,269,1
477,37,2,44,89,3,37,265,1
347,4,2,44,49,4,4,154,0
365,4,2,44,52,3,3,163,0
377,4,2,44,55,3,4,164,0
378,3,3,4,55,3,3,125,0
380,4,2,43,44,3,4,149,0
497,7,72,44,45,3,72,294,2
343,4,3,3,50,3,4,119,0
355,3,2,3,41,3,3,104,0
513,4,71,3,51,3,73,261,2
510,4,71,4,48,4,73,255,2
373,4,3,44,48,3,3,159,0
382,4,3,44,51,3,3,167,0
361,4,3,44,51,3,3,160,0
369,4,3,4,49,3,4,118,0
523,4,72,43,45,3,72,288,2
375,4,3,43,41,3,3,149,0
365,4,3,44,47,3,6,160,0
424,3,3,43,50,3,4,155,0
405,4,3,4,51,4,3,126,0
391,4,3,4,43,3,3,117,0
351,3,2,3,44,3,2,109,0
474,37,2,4,85,4,37,221,1
377,4,3,45,48,3,3,161,0
355,3,2,3,51,2,4,116,0
384,4,3,4,54,3,3,124,0
508,5,72,4,46,3,73,253,2
374,3,2,4,47,3,2,115,0
372,4,3,45,49,3,4,158,0
401,5,3,4,58,2,4,121,0
370,4,4,44,54,3,3,161,0
380,3,3,4,52,2,3,130,0
353,4,3,3,47,3,4,116,0
346,4,3,45,52,2,3,163,0
350,3,3,4,45,2,3,113,0
385,3,4,44,49,3,3,161,0
405,6,2,44,56,4,4,178,0
333,4,2,4,48,2,3,113,0
437,9,7,7,64,4,5,173,0
354,4,2,3,51,3,3,115,0
495,36,3,44,92,2,36,269,1
483,36,3,45,82,2,37,258,1
376,3,3,44,56,3,3,166,0
390,5,3,43,51,4,4,170,0
364,4,3,4,45,3,3,109,0
368,5,3,3,50,3,3,119,0
472,37,2,44,84,3,36,257,1
377,4,2,43,44,3,3,158,0
369,7,2,44,44,3,4,151,0
375,4,3,43,47,3,4,154,0
427,7,3,45,56,4,4,195,0
392,4,3,44,58,4,3,172,0
409,5,2,4,47,3,3,135,0
393,4,3,3,46,3,4,115,0
504,3,70,4,48,2,73,248,2
483,3,71,43,50,2,72,294,2
366,4,3,4,48,3,3,114,0
365,4,4,44,46,3,3,153,0
401,7,1,44,50,3,4,167,0
363,3,3,44,47,2,3,154,0
358,4,2,44,43,3,3,150,0
386,4,3,44,55,4,4,164,0
343,4,3,44,56,3,3,164,0
492,4,72,4,54,3,73,259,2
394,5,3,44,46,3,3,164,0
492,4,71,43,41,3,72,286,2
369,2,3,43,46,2,3,145,0
404,4,2,44,53,2,3,161,0
504,4,72,43,46,3,72,290,2
508,4,71,4,46,3,73,256,2
379,4,2,44,45,3,3,152,0
360,5,2,4,43,3,4,112,0
397,4,2,4,52,7,7,142,0
342,3,3,44,45,3,4,149,0
370,4,2,4,47,3,3,111,0
426,7,4,5,55,3,3,137,0
409,5,3,44,51,3,4,163,0
362,4,2,44,54,3,3,163,0
343,3,3,44,51,3,4,161,0
512,3,72,45,59,2,72,304,2
392,4,2,2,52,3,4,124,0
357,4,3,44,45,4,4,151,0
370,4,2,4,54,4,3,120,0
462,38,3,4,92,3,36,228,1
497,4,71,43,43,4,72,288,2
380,3,3,3,51,2,4,119,0
408,7,3,4,55,4,4,140,0
523,5,72,4,46,3,72,253,2
385,4,2,45,52,3,3,160,0
503,4,72,4,49,3,73,254,2
382,4,3,4,52,3,3,120,0
346,3,2,3,43,3,3,109,0
380,5,2,4,48,3,4,122,0
351,4,2,3,49,2,3,112,0
373,4,2,43,46,3,3,152,0
362,5,3,3,46,4,3,119,0
481,4,71,4,47,2,73,252,2
370,4,3,44,54,3,3,163,0
390,5,2,4,49,3,4,117,0
376,4,3,4,54,2,3,121,0
455,36,3,44,86,3,36,256,1
354,3,3,44,52,2,3,157,0
539,5,72,5,57,3,72,265,2
358,3,2,3,43,4,4,115,0
418,5,3,45,61,4,4,194,0
380,7,2,4,54,3,3,116,0
399,4,4,44,51,5,5,167,0
369,4,3,4,53,3,4,121,0
361,4,3,4,55,4,3,124,0
370,4,3,4,48,3,4,116,0
387,4,3,44,57,3,3,169,0
369,4,2,44,45,3,3,149,0
494,4,72,4,52,3,73,264,2
548,37,3,4,89,3,36,227,1
460,6,4,45,62,2,4,186,0
358,3,2,44,45,3,3,152,0
392,4,3,44,50,2,3,160,0
366,4,2,44,46,3,3,153,0
400,10,4,5,49,6,4,137,0
506,4,71,3,46,3,72,252,2
370,4,2,3,49,2,3,116,0
478,38,2,44,87,3,36,261,1
515,4,73,44,55,3,73,300,2
407,5,3,4,57,2,4,129,0
496,3,71,44,45,2,73,291,2
387,4,4,44,53,1,3,164,0
395,4,2,43,48,3,4,157,0
367,4,3,4,51,3,3,116,0
389,5,3,45,50,3,4,165,0
379,5,3,5,47,4,4,121,0
357,3,2,3,46,3,4,113,0
374,3,2,43,45,3,2,149,0
370,2,2,3,53,2,3,117,0
483,37,2,4,86,4,37,222,1
368,4,2,43,42,2,3,150,0
363,4,3,44,42,3,3,152,0
369,5,2,3,49,4,3,117,0
409,6,2,43,57,4,5,188,0
510,4,72,3,55,3,73,261,2
375,4,3,4,53,4,3,122,0
377,4,3,44,52,3,3,158,0
515,4,72,44,47,3,72,295,2
358,4,2,3,49,3,4,120,0
367,4,2,4,51,2,3,115,0
420,5,3,44,57,4,3,183,0
360,6,4,45,54,3,3,163,0
509,5,71,44,42,3,72,285,2
407,4,2,4,51,3,4,117,0
369,4,3,44,48,3,4,162,0
499,37,2,4,84,3,36,227,1
423,5,3,44,58,3,3,180,0
383,4,3,4,50,3,3,117,0
533,4,72,4,51,3,73,258,2
369,7,3,43,42,4,4,154,0
407,5,3,45,55,3,4,190,0
529,37,3,3,96,3,36,228,1
489,5,72,4,42,3,73,251,2
398,6,3,44,55,3,3,181,0
421,6,4,44,58,10,4,212,0
374,4,3,44,52,3,2,157,0
364,4,3,43,43,3,5,154,0
377,4,3,43,60,2,4,169,0
