Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
536,5,37,4,97,4,38,257,1
365,2,4,5,49,4,3,115,0
523,3,3,3,52,3,142,256,2
404,3,3,3,55,3,4,122,0
358,4,3,5,51,3,4,118,0
342,3,2,3,51,4,4,117,0
505,4,36,5,95,3,37,234,1
368,3,3,5,53,3,4,119,0
504,3,3,3,46,3,142,251,2
380,4,3,4,41,4,4,113,0
388,4,3,4,55,4,4,128,0
383,3,3,4,47,3,4,111,0
520,5,3,4,44,3,142,254,2
357,3,3,4,53,3,3,121,0
372,3,2,3,52,4,5,118,0
343,3,2,4,48,3,4,111,0
399,4,2,4,52,4,3,127,0
385,5,2,4,51,3,4,125,0
360,5,3,4,53,3,3,121,0
368,2,3,4,47,2,4,110,0
342,4,3,5,49,3,4,117,0
383,6,3,4,56,3,4,126,0
499,3,36,4,91,4,37,235,1
382,4,4,3,56,3,3,120,0
505,5,3,4,43,3,142,249,2
480,3,36,4,89,4,36,240,1
517,5,3,3,57,3,142,265,2
429,7,3,3,46,4,4,112,0
388,5,3,3,43,3,4,114,0
363,3,3,4,45,3,4,111,0
362,4,2,3,46,4,5,112,0
363,4,2,4,42,3,3,110,0
370,4,4,4,53,4,5,123,0
516,4,2,3,46,4,142,244,2
402,6,3,4,52,4,5,139,0
381,4,3,4,62,3,3,129,0
365,4,2,4,43,3,4,108,0
362,4,2,3,49,3,3,115,0
366,4,3,4,51,3,4,116,0
511,5,2,3,48,3,142,258,2
360,4,2,3,50,3,4,113,0
370,3,2,3,46,4,3,102,0
368,3,3,3,53,4,3,123,0
358,2,2,3,48,3,3,109,0
348,4,3,4,55,4,4,122,0
358,4,3,3,49,2,3,105,0
356,4,2,3,44,4,4,109,0
585,5,39,4,93,4,37,244,1
361,5,2,4,50,3,3,117,0
417,6,4,5,58,6,4,159,0
356,4,3,4,53,3,3,123,0
417,6,1,3,55,4,4,139,0
351,5,4,4,44,4,4,113,0
395,5,3,4,55,4,4,130,0
366,3,2,3,44,4,4,117,0
356,5,2,3,46,3,3,115,0
364,4,3,3,51,3,4,116,0
366,3,2,3,44,3,4,113,0
386,6,2,4,53,3,3,121,0
383,4,3,4,63,4,5,132,0
355,3,3,4,48,5,4,114,0
337,4,3,4,49,4,4,115,0
427,7,4,4,55,5,5,139,0
365,2,2,3,46,2,4,113,0
379,6,4,4,51,4,4,123,0
526,3,3,4,54,3,142,259,2
335,3,3,4,47,4,4,114,0
355,3,2,2,51,2,2,107,0
357,3,2,3,49,3,3,116,0
377,5,2,3,51,4,4,125,0
359,3,3,4,45,4,4,108,0
370,4,2,4,53,3,3,117,0
335,3,4,4,47,3,3,110,0
368,4,2,4,46,4,3,115,0
399,6,4,5,41,5,2,129,0
404,4,3,4,54,3,3,123,0
488,4,36,3,84,4,37,215,1
412,4,3,4,43,4,3,113,0
364,4,2,3,44,3,3,106,0
366,4,2,5,55,3,4,124,0
371,4,2,4,50,4,4,117,0
355,3,3,4,41,4,3,112,0
451,5,5,6,62,4,5,151,0
349,4,2,4,45,3,4,110,0
395,5,3,4,53,3,5,148,0
408,4,3,3,41,4,3,109,0
364,5,3,4,42,3,4,111,0
382,4,4,5,50,3,4,121,0
379,3,3,3,50,4,4,114,0
358,3,3,4,51,3,4,117,0
373,4,2,3,53,4,4,123,0
348,4,3,4,45,3,3,113,0
364,4,2,4,46,4,4,114,0
