Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
491,150,3,4,44,3,3,259,1
457,29,3,5,84,2,30,207,2
381,5,3,113,46,4,3,225,0
434,3,3,3,42,3,3,104,0
347,3,3,112,48,2,3,220,0
358,3,3,3,50,3,4,118,0
355,4,2,4,51,4,2,123,0
360,5,4,4,49,3,4,119,0
344,4,3,113,48,2,3,221,0
363,4,4,4,54,4,3,123,0
513,150,2,3,46,3,3,257,1
381,3,2,113,48,3,3,224,0
364,3,2,4,48,2,3,112,0
434,30,3,112,88,2,31,317,2
368,4,3,113,48,2,4,224,0
370,3,3,4,49,3,3,116,0
378,3,3,113,45,3,4,224,0
388,4,2,4,52,3,6,120,0
350,3,3,4,45,3,3,113,0
474,31,2,112,82,3,31,316,2
497,149,3,113,44,3,3,370,1
371,4,2,112,52,3,4,228,0
364,4,3,4,56,3,4,124,0
459,30,2,113,82,3,31,316,2
355,3,2,113,44,2,3,217,0
327,3,2,2,36,2,3,94,0
380,4,3,4,50,4,3,121,0
348,3,3,2,45,3,4,121,0
345,3,3,4,48,2,3,105,0
373,4,2,112,63,3,3,238,0
500,149,2,2,45,3,3,256,1
380,3,3,4,53,2,3,118,0
333,4,3,3,47,3,3,111,0
369,3,3,4,44,2,3,109,0
349,3,3,4,50,3,3,116,0
375,3,3,4,53,3,2,122,0
368,3,3,113,49,2,2,212,0
363,3,2,113,46,3,3,217,0
347,3,2,112,46,2,4,218,0
357,3,2,3,45,3,3,109,0
367,3,2,4,51,3,3,121,0
347,3,3,113,49,2,3,225,0
380,3,3,113,45,3,3,221,0
437,30,2,112,85,3,30,316,2
370,3,3,113,49,3,3,225,0
387,4,3,4,46,3,3,115,0
340,2,2,4,42,3,3,107,0
372,3,2,4,53,2,2,124,0
361,3,2,112,41,3,3,216,0
364,4,3,3,47,3,3,112,0
351,4,3,4,44,3,3,110,0
423,3,2,113,48,2,4,226,0
358,4,2,4,46,2,3,110,0
369,6,3,4,48,3,3,110,0
377,3,2,3,45,3,3,112,0
361,3,3,3,46,2,2,110,0
448,30,2,113,90,2,30,323,2
377,6,1,3,43,3,2,119,0
455,31,2,4,86,2,31,210,2
372,4,2,112,47,3,3,227,0
461,30,3,113,88,2,30,315,2
355,3,2,113,48,3,3,220,0
343,3,3,113,45,2,3,214,0
365,4,3,4,50,3,3,118,0
339,3,2,113,46,3,3,214,0
364,4,2,113,53,3,3,234,0
343,4,2,3,46,3,3,105,0
352,3,2,113,47,2,3,215,0
349,3,3,4,54,3,4,121,0
355,4,2,4,43,3,4,113,0
522,150,2,112,53,3,4,374,1
