Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
379,4,7,122,59,3,3,249,0
381,5,2,122,53,2,3,238,0
367,3,3,5,54,3,3,126,0
369,4,3,4,46,3,2,113,0
448,5,2,121,61,4,4,264,0
385,4,3,123,63,3,3,254,0
401,4,2,122,48,3,3,230,0
371,4,3,122,45,2,3,227,0
388,5,3,2,54,3,3,129,0
425,5,4,121,60,3,5,263,0
484,3,2,3,52,3,103,212,1
476,4,3,122,60,3,102,343,1
539,143,3,4,48,4,3,267,2
389,5,2,3,50,3,3,120,0
352,4,3,122,52,2,3,236,0
512,141,3,4,54,3,3,260,2
358,3,3,4,50,2,3,113,0
443,4,3,121,52,2,102,343,1
369,3,2,3,52,4,4,119,0
368,4,3,122,53,2,3,234,0
372,3,4,6,47,3,2,120,0
526,142,3,4,55,3,3,263,2
394,5,2,3,51,3,3,130,0
392,4,1,122,45,5,2,231,0
478,3,3,5,55,4,102,221,1
386,6,3,123,48,2,3,237,0
345,3,4,121,51,3,2,235,0
362,6,3,122,54,3,3,235,0
525,142,3,4,49,3,2,260,2
503,5,2,4,53,3,103,225,1
517,6,2,122,54,2,102,368,1
368,3,2,4,51,3,3,117,0
363,4,2,3,44,3,4,109,0
388,4,3,4,59,3,4,135,0
504,142,3,4,50,3,3,257,2
391,4,3,3,51,3,3,127,0
368,3,4,123,55,3,3,244,0
375,4,3,4,62,2,3,124,0
596,144,4,123,57,3,3,402,2
393,4,2,4,50,2,2,116,0
379,3,3,122,57,2,3,247,0
351,3,3,4,55,5,2,126,0
374,4,3,4,49,3,3,113,0
455,5,3,122,49,2,101,331,1
371,3,3,122,52,3,3,229,0
376,3,2,4,54,2,2,120,0
391,2,4,122,51,3,3,242,0
376,3,4,5,46,3,3,112,0
506,142,2,4,48,2,4,253,2
466,2,2,3,49,3,102,215,1
397,5,3,3,53,3,3,124,0
497,142,3,4,51,3,3,260,2
462,7,3,122,66,5,3,280,0
395,5,3,4,48,2,4,125,0
462,3,3,122,49,3,103,333,1
390,5,4,5,55,4,3,130,0
385,4,2,3,50,3,3,121,0
398,5,4,123,56,3,4,246,0
379,4,4,6,55,2,3,142,0
341,4,2,121,47,3,3,233,0
483,5,3,122,47,2,103,346,1
383,3,3,123,55,3,3,244,0
379,3,3,4,50,3,3,120,0
345,3,3,4,48,3,3,116,0
404,4,2,121,47,2,3,232,0
366,3,3,4,50,3,3,115,0
381,4,3,3,54,3,4,124,0
500,142,3,122,52,3,3,376,2
385,2,2,122,47,3,3,231,0
433,4,3,4,59,3,4,147,0
421,6,3,3,54,4,3,140,0
397,4,3,3,47,4,4,120,0
440,5,3,4,53,2,4,139,0
457,4,2,121,50,3,103,338,1
379,3,3,122,53,3,3,243,0
457,4,3,121,53,3,5,244,0
424,4,3,3,49,3,2,112,0
352,3,3,4,58,2,3,123,0
354,4,3,4,47,3,3,117,0
361,3,2,4,53,3,4,123,0
734,4,3,122,59,4,102,350,1
401,4,3,123,50,3,3,235,0
358,3,3,122,50,3,2,235,0
418,6,3,4,54,3,4,148,0
370,4,3,122,55,5,3,248,0
357,3,2,122,47,3,3,230,0
415,4,3,3,59,3,4,130,0
392,5,3,4,53,3,2,132,0
359,4,3,3,51,3,2,112,0
380,2,3,4,54,2,2,114,0
405,7,3,4,52,4,3,138,0
349,4,3,4,47,3,5,116,0
376,3,2,122,48,4,3,233,0
364,3,3,121,48,3,3,236,0
563,143,3,123,59,4,4,403,2
409,5,2,4,49,3,3,112,0
384,5,3,122,50,3,2,237,0
388,4,3,5,52,3,2,129,0
375,4,3,122,50,3,2,237,0
363,3,3,3,49,3,3,117,0
391,4,2,4,50,3,4,123,0
530,141,3,122,56,1,5,380,2
402,5,2,4,54,3,4,132,0
391,5,3,122,50,3,3,239,0
467,4,3,4,57,3,102,222,1
366,4,3,4,57,3,3,126,0
413,4,3,123,54,2,3,240,0
376,5,3,122,59,3,4,249,0
467,5,2,2,62,2,103,228,1
380,2,4,123,57,3,3,247,0
362,3,3,4,56,3,3,122,0
383,4,3,123,53,3,3,247,0
377,4,3,122,49,3,4,237,0
361,3,3,4,54,2,3,118,0
