Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
347,3,2,122,48,3,3,232,0
363,4,2,122,51,4,3,239,0
539,72,4,122,145,3,3,406,2
378,6,3,122,56,3,3,242,0
418,4,3,122,57,6,4,246,0
505,6,54,4,61,2,54,251,1
371,4,2,122,55,4,3,241,0
380,4,3,122,50,3,3,235,0
390,4,2,122,49,3,3,235,0
475,4,52,122,50,3,53,336,1
372,5,2,122,53,3,4,237,0
383,6,3,122,51,3,3,244,0
540,73,2,4,138,3,3,276,2
372,4,2,122,52,3,4,241,0
395,5,4,5,59,3,3,129,0
404,6,3,4,54,3,4,138,0
375,4,3,122,52,3,3,241,0
413,5,3,123,66,3,3,254,0
424,5,4,4,57,3,3,143,0
405,8,3,123,54,3,3,247,0
389,5,2,122,56,3,7,244,0
560,74,4,123,138,3,14,409,2
371,4,3,122,55,3,5,242,0
382,4,3,122,56,2,3,245,0
383,4,3,122,51,3,3,239,0
387,4,3,122,59,3,3,246,0
369,5,4,4,63,3,3,147,0
391,4,3,122,58,3,3,251,0
372,3,2,122,56,2,4,237,0
549,4,53,123,52,3,54,345,1
539,73,3,3,133,3,3,271,2
358,2,4,122,54,3,1,234,0
419,6,3,4,55,4,4,145,0
510,72,4,5,133,3,3,274,2
368,6,3,122,49,2,3,240,0
395,5,3,3,54,3,4,122,0
366,4,3,3,43,2,3,109,0
365,4,3,5,62,3,3,133,0
372,4,3,122,59,3,3,247,0
480,5,53,4,56,2,53,226,1
383,5,3,5,56,3,4,127,0
370,4,3,122,58,3,3,239,0
357,4,2,120,48,3,3,234,0
355,4,3,5,54,3,3,123,0
366,4,3,122,49,2,3,232,0
364,5,3,122,48,1,3,239,0
384,5,3,122,51,3,9,249,0
368,4,3,122,54,3,3,243,0
375,3,2,122,53,2,3,236,0
394,5,3,122,58,3,3,252,0
382,4,4,122,54,3,3,246,0
502,5,53,4,54,3,54,222,1
389,4,2,4,54,2,2,125,0
373,4,2,5,56,3,3,124,0
555,5,53,3,56,3,55,239,1
382,4,3,122,64,3,2,251,0
349,3,2,121,45,4,3,231,0
384,4,3,122,52,3,2,237,0
449,8,3,123,65,5,3,279,0
372,5,2,5,55,3,3,132,0
383,5,3,122,52,3,4,247,0
390,4,2,4,52,3,4,118,0
374,4,3,4,52,3,4,124,0
380,4,3,4,52,4,3,119,0
396,4,4,123,57,3,3,248,0
543,73,3,3,130,3,4,270,2
356,5,2,4,53,3,2,121,0
358,3,3,3,49,2,2,117,0
386,4,3,122,54,3,3,241,0
382,4,2,121,51,2,3,233,0
518,73,3,3,132,2,2,269,2
571,75,4,121,136,3,4,414,2
371,4,3,122,49,3,3,237,0
358,4,3,122,56,4,2,246,0
351,4,3,123,53,3,4,239,0
427,6,3,123,61,4,3,269,0
500,73,3,121,131,3,3,384,2
364,4,2,3,53,6,3,125,0
414,6,3,122,58,4,4,260,0
414,6,3,122,54,2,4,260,0
383,4,2,4,51,3,4,131,0
371,4,3,4,54,3,3,123,0
396,6,4,121,56,4,3,247,0
418,5,3,4,60,4,3,149,0
373,5,3,4,55,3,3,126,0
360,4,2,4,49,3,4,119,0
380,5,3,4,55,3,3,125,0
424,5,3,4,54,4,2,130,0
365,4,3,122,53,2,3,237,0
429,6,3,4,58,4,3,147,0
370,4,2,4,50,3,2,115,0
551,73,4,4,145,2,2,289,2
358,4,3,123,57,3,3,248,0
392,7,3,3,54,4,6,133,0
370,4,3,4,46,1,2,109,0
369,4,4,123,58,3,3,244,0
382,5,3,121,47,2,3,241,0
375,4,3,4,49,3,3,117,0
367,4,3,4,53,3,2,122,0
528,73,4,3,135,3,4,272,2
356,3,3,122,50,2,5,236,0
