Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
453,4,2,115,63,3,3,238,0
388,3,3,5,64,2,3,133,0
369,3,4,5,66,2,3,135,0
363,3,3,4,57,3,4,120,0
549,4,3,5,62,96,3,225,1
362,3,4,6,56,4,4,125,0
378,3,3,4,61,3,3,125,0
530,49,4,117,129,49,3,401,2
369,2,4,4,59,3,3,131,0
355,4,4,117,61,2,2,242,0
379,3,3,116,68,3,4,242,0
415,3,3,117,71,3,4,262,0
372,3,3,116,63,3,2,241,0
385,3,3,116,57,3,2,230,0
375,3,4,116,66,2,3,244,0
539,51,3,6,125,49,4,288,2
380,3,4,117,62,3,3,244,0
384,4,3,117,65,2,2,246,0
398,5,3,4,62,3,3,131,0
388,2,4,5,64,2,3,129,0
536,3,4,5,63,95,4,221,1
366,3,4,4,61,2,2,117,0
366,3,4,5,68,3,3,138,0
375,3,2,4,62,3,3,122,0
372,3,4,5,58,2,3,129,0
341,3,3,3,59,2,2,120,0
388,3,4,3,60,3,3,126,0
358,3,3,116,64,4,3,241,0
464,5,4,6,78,4,4,186,0
450,6,5,6,81,5,5,183,0
370,3,3,4,62,1,3,123,0
390,3,4,117,66,3,3,247,0
384,3,6,116,56,2,2,234,0
373,3,3,117,58,2,3,233,0
376,2,4,4,58,2,2,122,0
358,3,4,116,59,2,2,234,0
376,5,3,117,60,3,3,242,0
394,4,3,5,63,2,2,129,0
401,3,3,5,61,3,3,131,0
383,3,3,5,60,4,3,127,0
443,3,4,5,65,3,3,136,0
473,3,4,117,58,95,3,328,1
351,3,5,5,54,2,3,117,0
361,4,3,5,61,2,3,129,0
376,3,3,5,72,2,3,137,0
358,2,3,117,54,2,3,232,0
388,3,3,5,71,2,2,136,0
405,4,4,118,72,3,4,275,0
530,50,3,117,121,49,4,395,2
361,2,4,5,67,2,3,135,0
357,3,3,117,55,3,3,228,0
365,3,4,116,63,2,3,232,0
386,4,3,5,63,3,2,131,0
368,2,4,5,63,3,2,127,0
396,4,3,117,63,3,2,247,0
365,6,4,5,65,2,2,134,0
471,3,3,5,67,95,2,228,1
355,3,3,116,68,2,3,238,0
377,3,4,5,63,2,2,129,0
379,4,3,5,61,3,3,130,0
362,3,4,117,61,2,2,242,0
486,3,4,4,58,95,3,221,1
474,4,4,117,68,95,3,347,1
430,3,4,5,74,2,3,140,0
474,3,3,117,63,94,2,330,1
455,3,3,117,59,95,3,328,1
361,3,3,116,59,2,3,231,0
366,2,3,117,65,3,2,252,0
376,4,2,5,65,3,3,126,0
371,3,4,4,57,2,4,124,0
370,3,3,116,58,2,3,238,0
379,4,4,4,65,2,2,132,0
450,3,3,116,61,2,2,231,0
368,3,2,5,62,2,3,123,0
351,3,4,3,67,2,2,133,0
399,3,3,117,65,3,3,243,0
392,3,3,5,70,3,3,137,0
531,49,3,116,126,49,3,393,2
367,3,4,4,69,4,3,135,0
393,1,3,5,62,2,4,125,0
365,3,3,5,59,2,3,123,0
391,4,3,5,61,3,4,139,0
374,3,4,5,67,3,3,135,0
375,3,4,117,65,3,3,248,0
536,49,4,4,122,49,2,277,2
372,3,4,117,59,2,3,239,0
389,4,4,4,65,2,3,136,0
475,2,3,3,60,94,3,208,1
372,6,3,116,62,3,3,242,0
509,49,4,4,125,48,2,279,2
370,3,3,6,63,2,2,124,0
356,4,3,4,64,3,3,131,0
372,3,4,5,66,3,2,135,0
523,50,3,117,119,48,3,388,2
526,50,4,5,117,49,3,278,2
352,3,4,5,60,2,2,125,0
366,2,5,6,64,2,3,134,0
354,3,2,117,52,2,3,227,0
469,3,4,4,59,95,2,216,1
386,4,3,5,58,2,3,127,0
366,3,3,117,59,2,4,241,0
373,3,3,116,60,2,3,238,0
401,4,3,5,67,3,4,137,0
384,2,4,4,59,2,2,122,0
367,3,3,117,61,3,2,236,0
511,48,3,4,115,48,2,268,2
384,3,3,3,74,3,3,144,0
357,4,3,5,57,3,3,125,0
400,4,4,5,63,2,3,133,0
461,3,4,118,59,96,3,330,1
369,3,4,117,62,2,2,230,0
375,4,3,117,66,4,3,243,0
419,4,4,117,69,2,3,252,0
383,6,4,5,64,3,3,141,0
378,2,4,116,61,2,3,237,0
526,49,3,117,122,48,2,393,2
374,3,4,5,59,3,3,128,0
367,4,4,4,61,2,2,124,0
435,2,5,6,61,94,3,214,1
400,8,3,116,54,3,4,253,0
372,3,4,117,61,3,3,243,0
383,4,3,4,61,3,3,136,0
369,3,3,115,61,2,3,237,0
556,49,4,5,124,49,2,281,2
366,3,3,118,65,2,2,241,0
510,49,3,4,126,49,3,282,2
401,3,3,5,70,3,3,134,0
361,3,3,117,63,3,2,238,0
369,2,4,117,65,2,3,242,0
398,3,4,116,67,3,2,247,0
374,3,2,117,59,1,3,237,0
473,3,3,5,63,3,3,132,0
364,3,3,116,58,2,3,236,0
359,2,4,4,68,3,2,129,0
529,50,4,116,122,49,3,394,2
407,5,4,117,59,3,3,253,0
384,3,3,118,71,3,3,255,0
356,4,3,4,58,3,2,123,0
375,3,3,4,63,2,2,126,0
378,2,3,5,60,3,2,122,0
383,4,4,4,70,3,3,135,0
387,5,5,117,68,3,3,251,0
381,3,3,4,65,2,3,126,0
360,3,3,5,54,4,2,117,0
383,4,3,5,58,3,3,129,0
390,3,4,117,64,3,2,243,0
374,4,2,117,66,2,3,244,0
386,4,4,4,63,2,3,132,0
399,4,4,5,68,3,3,136,0
382,3,4,118,68,3,2,250,0
470,3,3,116,67,98,2,335,1
385,2,4,5,65,3,1,126,0
375,4,1,3,64,2,2,125,0
492,11,4,117,62,95,3,344,1
548,49,4,117,130,50,4,405,2
393,3,4,116,66,2,3,250,0
367,3,3,116,60,2,3,238,0
381,3,4,116,66,2,2,241,0
532,50,3,117,120,49,5,395,2
347,3,3,116,62,3,3,235,0
348,2,4,117,57,2,2,237,0
359,3,3,116,62,3,3,236,0
356,4,3,117,63,2,2,242,0
368,3,3,117,59,3,2,240,0
407,3,5,4,73,3,4,146,0
387,3,3,5,65,3,3,133,0
360,3,3,4,62,2,2,128,0
384,2,2,5,62,3,3,126,0
512,48,3,4,124,49,3,280,2
372,3,4,4,68,3,3,135,0
371,3,3,5,60,2,3,130,0
458,3,4,117,59,95,3,331,1
361,4,4,116,54,3,3,229,0
372,3,4,4,64,5,3,130,0
364,3,3,4,61,3,2,122,0
353,3,3,4,59,2,3,119,0
388,4,4,5,60,2,2,131,0
389,4,3,4,69,4,3,137,0
347,3,3,5,61,3,3,126,0
501,4,3,116,62,95,3,335,1
2549,3,4,4,2056,2,3,2128,0
370,3,3,4,64,2,3,130,0
464,3,2,3,66,95,3,222,1
356,3,3,4,56,2,3,119,0
366,2,2,4,60,2,2,118,0
378,3,3,5,63,3,3,129,0
352,2,3,116,64,2,3,238,0
371,3,4,4,78,2,2,141,0
