Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
508,4,3,4,104,43,43,251,2
488,5,62,122,44,63,3,347,1
486,6,61,122,42,62,3,342,1
355,3,2,2,44,3,3,106,0
366,5,3,122,41,3,3,228,0
354,4,3,122,46,2,3,229,0
500,4,3,3,103,42,44,251,2
371,4,3,122,53,2,3,237,0
375,4,2,121,48,3,4,229,0
363,3,2,4,44,3,3,109,0
402,5,3,122,51,3,4,256,0
372,4,2,122,45,3,3,230,0
370,4,2,4,50,8,3,125,0
340,4,2,121,43,2,3,225,0
349,3,2,121,41,3,4,218,0
521,4,3,4,102,43,43,249,2
357,4,3,122,52,2,3,237,0
345,4,2,121,43,3,3,223,0
484,3,61,121,50,62,3,350,1
536,4,2,121,112,43,43,380,2
387,4,3,3,47,3,3,126,0
366,3,3,122,44,3,3,226,0
369,4,3,122,47,3,3,234,0
355,4,3,122,45,3,3,228,0
362,5,3,4,50,2,2,121,0
336,4,2,122,40,3,4,224,0
368,3,2,3,46,3,3,109,0
335,3,2,121,44,3,2,227,0
494,4,3,121,110,43,43,376,2
351,3,2,3,47,2,3,112,0
360,3,2,4,46,3,2,112,0
391,5,3,4,54,4,4,130,0
512,4,2,122,103,43,43,372,2
526,5,3,122,104,43,43,376,2
362,3,2,122,44,3,4,228,0
486,4,61,3,44,62,3,229,1
373,4,3,3,47,3,3,115,0
377,4,3,122,52,3,4,237,0
354,4,2,123,49,3,3,237,0
348,4,3,5,13,3,3,54,0
348,4,2,121,42,3,4,227,0
508,4,3,5,108,43,44,259,2
351,4,2,122,51,3,3,238,0
422,7,3,4,66,3,4,150,0
515,5,62,4,45,62,3,236,1
352,4,3,4,45,2,4,114,0
400,5,2,3,48,2,4,112,0
379,4,2,4,57,3,4,123,0
386,3,3,4,52,3,2,121,0
371,3,2,122,40,4,3,225,0
371,4,3,4,43,2,3,111,0
514,5,2,4,102,43,43,250,2
367,4,3,4,48,3,3,120,0
365,4,2,4,44,4,3,111,0
494,4,62,122,50,62,3,354,1
424,5,3,122,53,3,4,252,0
354,3,2,2,44,3,2,100,0
422,5,4,5,52,4,3,128,0
369,2,3,122,47,3,4,231,0
390,5,2,3,43,3,4,119,0
377,5,2,3,44,3,3,118,0
382,3,3,122,47,4,2,232,0
365,4,2,122,47,3,3,232,0
366,4,3,121,49,3,5,238,0
473,4,62,4,50,62,4,234,1
366,2,2,121,42,3,2,220,0
439,4,3,123,49,2,2,239,0
363,4,3,3,46,3,3,109,0
355,5,3,4,50,3,4,119,0
529,5,2,3,103,43,43,255,2
589,6,62,3,64,63,4,284,1
353,4,2,121,44,3,2,229,0
382,4,3,4,49,3,3,117,0
516,4,3,123,102,44,44,369,2
364,5,2,5,52,3,3,126,0
479,5,61,4,49,62,4,238,1
368,4,2,3,44,3,3,110,0
409,3,4,3,57,3,3,136,0
361,4,3,4,45,2,2,108,0
352,5,2,4,44,3,3,111,0
365,4,2,3,51,3,3,113,0
384,3,2,121,48,1,3,248,0
353,3,1,121,40,2,3,221,0
378,4,2,4,51,3,3,118,0
421,4,3,4,45,5,5,127,0
491,3,3,121,111,42,43,379,2
376,3,3,3,40,2,3,101,0
374,3,3,122,46,4,3,234,0
359,3,2,121,44,2,3,221,0
367,4,3,4,48,3,3,115,0
398,4,4,121,45,2,4,239,0
