Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
344,4,4,4,46,2,3,117,0
382,4,3,121,50,3,3,239,0
547,65,62,122,53,3,3,374,1
370,3,4,4,50,3,2,118,0
553,45,43,4,116,3,3,274,2
379,5,3,3,61,3,3,129,0
383,5,3,122,49,2,3,236,0
362,4,2,122,46,2,3,233,0
364,3,2,122,46,3,2,226,0
407,6,4,123,65,3,5,276,0
370,3,3,122,47,2,3,233,0
391,3,2,4,53,2,3,123,0
360,3,3,122,48,4,2,235,0
517,5,3,124,71,3,3,276,0
378,4,3,4,56,2,4,123,0
523,64,63,3,52,2,3,244,1
344,4,2,3,51,3,3,120,0
534,64,62,122,49,2,4,354,1
385,11,3,4,50,3,4,134,0
361,5,3,4,53,3,3,127,0
370,3,2,5,54,3,3,119,0
477,66,62,123,53,3,4,361,1
427,3,3,4,49,3,3,111,0
531,45,43,3,108,3,5,267,2
370,3,2,4,54,2,2,122,0
369,4,3,4,41,2,3,104,0
370,3,3,5,50,3,3,119,0
551,46,43,121,111,3,4,395,2
362,4,3,121,54,3,3,241,0
364,4,3,4,49,3,3,116,0
358,4,2,121,51,2,3,234,0
371,4,3,4,52,3,3,122,0
410,4,2,4,47,3,3,110,0
380,4,2,4,51,2,3,120,0
366,4,3,122,46,2,4,235,0
355,4,3,122,51,2,3,231,0
366,3,3,121,48,2,3,234,0
367,4,4,123,51,3,4,238,0
377,4,2,121,51,3,3,237,0
463,4,3,121,52,3,4,245,0
370,3,3,122,53,2,3,244,0
378,6,2,122,48,2,2,236,0
370,4,3,121,46,3,3,242,0
526,64,62,4,47,2,3,251,1
400,5,3,121,54,3,4,250,0
364,3,5,122,54,2,2,242,0
382,5,2,3,50,3,3,126,0
355,3,2,123,54,2,3,234,0
552,46,43,2,116,3,4,274,2
394,4,2,5,53,2,2,127,0
392,5,3,4,51,3,3,122,0
351,4,2,121,56,2,3,238,0
420,6,3,122,58,4,4,264,0
377,6,3,122,53,3,4,246,0
355,4,2,121,49,3,3,232,0
360,4,2,3,52,3,4,117,0
585,46,43,3,122,4,4,291,2
363,3,3,3,58,3,2,121,0
542,45,44,4,113,4,3,269,2
374,4,2,3,51,3,2,120,0
358,4,3,4,50,2,3,120,0
391,4,2,3,46,3,3,121,0
358,4,2,4,50,2,3,116,0
381,5,3,4,50,3,3,118,0
358,3,3,4,49,2,3,116,0
552,63,62,4,52,3,3,238,1
383,3,3,122,48,2,6,243,0
406,4,2,3,55,1,2,122,0
529,45,43,122,110,4,4,380,2
584,45,42,121,113,3,7,397,2
361,3,3,122,52,3,3,235,0
381,4,3,4,53,2,3,117,0
364,4,3,4,51,3,3,123,0
451,5,3,122,64,4,4,270,0
489,64,61,122,49,3,3,353,1
382,4,3,4,58,3,3,129,0
352,3,2,4,50,3,3,118,0
380,4,3,4,49,3,3,119,0
502,63,62,4,48,5,3,239,1
390,4,3,4,51,3,3,115,0
373,4,4,4,63,3,3,131,0
393,4,4,123,54,2,4,245,0
384,3,3,5,55,2,3,125,0
541,44,43,3,110,3,2,264,2
419,5,3,121,55,3,4,259,0
385,4,3,4,57,3,3,128,0
515,44,43,123,117,3,4,381,2
376,4,2,4,49,3,3,119,0
427,4,3,122,46,2,3,228,0
492,45,42,4,111,3,3,257,2
435,6,4,122,63,5,5,273,0
371,3,3,4,49,2,2,112,0
392,4,2,122,51,3,5,248,0
362,3,2,4,45,3,3,112,0
351,4,3,4,48,3,3,118,0
368,4,3,122,46,3,3,236,0
365,4,3,4,58,3,2,128,0
396,4,4,4,47,3,4,120,0
363,3,3,121,54,2,4,237,0
389,4,3,122,52,3,3,244,0
420,4,3,5,51,4,3,140,0
388,5,3,4,53,3,3,126,0
357,3,3,123,52,3,3,241,0
348,4,3,122,50,2,3,235,0
500,63,63,4,58,4,3,246,1
369,4,2,121,49,2,3,234,0
378,5,3,122,50,2,3,235,0
497,44,42,121,107,3,3,373,2
492,63,62,4,47,3,3,239,1
352,4,4,3,52,3,4,125,0
410,5,2,5,49,3,3,137,0
378,3,4,124,56,2,3,241,0
380,5,3,4,45,3,3,117,0
390,4,3,4,46,3,3,117,0
516,44,44,122,112,2,2,378,2
366,4,3,123,53,3,2,245,0
367,4,4,4,59,3,4,136,0
340,4,2,122,56,3,3,242,0
369,4,3,3,50,3,3,121,0
