Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
392,4,2,122,58,3,4,248,0
502,53,3,122,55,53,2,339,1
368,3,2,121,43,3,3,225,0
565,4,2,123,63,73,72,405,2
357,4,3,4,50,2,2,113,0
377,3,3,4,56,3,3,121,0
407,5,3,122,53,4,4,257,0
553,3,2,4,59,72,72,270,2
523,9,5,5,53,72,73,269,2
385,4,3,5,52,4,2,120,0
363,5,3,5,57,3,4,127,0
365,5,3,4,56,3,3,127,0
491,4,3,4,50,72,73,258,2
359,4,3,4,52,3,4,127,0
391,4,3,123,49,3,3,241,0
403,4,4,4,50,3,2,119,0
382,6,3,122,65,4,4,258,0
360,2,3,5,54,3,2,122,0
373,3,3,4,56,4,4,131,0
421,4,3,122,53,3,4,253,0
493,55,3,122,58,54,4,353,1
487,55,4,4,54,53,3,227,1
378,3,3,5,52,3,3,127,0
424,6,4,5,63,5,4,151,0
387,5,3,4,56,3,4,128,0
439,4,3,4,53,4,2,123,0
376,4,25,2,52,2,4,158,0
523,55,4,122,64,54,5,368,1
514,3,3,5,61,72,73,268,2
385,4,3,3,56,2,3,122,0
366,2,3,123,60,3,4,244,0
374,4,4,121,56,4,4,246,0
364,3,3,123,59,4,3,243,0
388,2,3,122,58,3,3,243,0
567,4,3,3,54,73,73,269,2
433,6,4,124,65,4,5,277,0
364,4,5,123,62,4,3,253,0
520,4,3,121,51,4,4,241,0
365,4,3,122,55,3,4,244,0
385,3,3,122,52,3,3,242,0
491,4,3,4,48,72,72,254,2
369,6,3,3,50,3,3,114,0
362,4,3,4,54,3,3,122,0
372,4,3,122,46,4,3,232,0
388,5,3,3,52,3,5,127,0
418,5,2,4,56,4,4,144,0
369,4,3,121,51,3,4,239,0
368,4,4,5,61,2,2,132,0
382,4,3,123,54,2,3,245,0
361,4,3,4,54,2,3,123,0
541,3,2,122,55,72,73,384,2
384,3,3,4,62,3,3,129,0
366,4,4,5,52,5,4,124,0
350,4,4,4,50,3,3,118,0
404,5,2,3,66,3,4,140,0
458,55,3,4,50,53,2,221,1
368,4,3,5,53,3,4,127,0
366,4,3,121,55,3,3,242,0
386,6,2,5,55,3,3,132,0
373,3,3,122,51,3,3,239,0
399,4,4,4,51,3,4,120,0
365,4,2,4,49,4,3,122,0
364,3,4,123,56,2,2,237,0
402,5,3,122,49,4,5,248,0
395,4,4,121,52,2,5,245,0
381,4,2,3,51,3,4,120,0
370,4,2,5,49,3,3,116,0
555,5,4,4,62,73,73,282,2
511,56,3,5,57,56,4,240,1
482,55,3,122,54,53,5,346,1
426,5,2,3,67,3,4,156,0
355,9,3,5,52,3,4,127,0
397,5,3,3,63,4,4,133,0
375,4,3,122,55,3,4,242,0
527,3,2,122,64,73,73,393,2
464,54,3,123,49,53,4,337,1
496,55,2,4,52,54,3,229,1
383,5,3,122,54,4,4,243,0
394,5,3,122,54,3,4,253,0
357,3,4,5,53,4,1,119,0
498,54,3,5,51,54,4,228,1
358,4,3,122,59,3,4,246,0
357,3,3,3,57,3,3,121,0
424,4,2,122,53,3,4,252,0
365,3,4,4,54,3,3,118,0
388,5,3,4,60,4,3,130,0
389,4,3,4,53,3,3,129,0
528,2,3,3,53,73,74,268,2
389,2,3,4,53,2,3,124,0
388,4,3,122,54,3,3,245,0
383,4,3,122,52,5,4,246,0
368,4,3,5,54,3,3,129,0
465,54,3,4,53,53,4,221,1
428,3,4,121,56,2,3,253,0
379,4,3,4,52,3,3,123,0
517,4,2,4,52,72,72,261,2
