Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
388,3,4,5,57,3,3,125,0
387,4,3,5,63,3,4,128,0
377,5,3,4,50,4,3,121,0
458,4,3,4,55,4,92,216,1
411,5,4,122,57,2,4,259,0
460,5,3,122,53,3,4,239,0
376,4,3,4,57,3,3,125,0
356,4,3,122,46,2,3,229,0
524,54,4,3,121,54,3,290,2
495,5,3,123,57,3,92,333,1
475,4,2,122,51,3,92,329,1
362,4,5,122,54,3,4,242,0
429,6,3,122,69,4,3,279,0
362,4,3,122,57,3,3,238,0
383,5,3,4,46,4,3,120,0
346,3,4,122,51,3,3,229,0
427,6,4,123,65,5,5,279,0
544,54,3,122,114,58,4,402,2
563,55,3,122,117,54,4,411,2
410,5,3,5,55,3,6,143,0
349,4,3,4,51,2,4,112,0
439,5,4,4,62,6,3,150,0
359,3,3,122,54,3,4,237,0
373,4,2,122,60,3,3,240,0
375,4,3,4,59,4,2,122,0
384,5,4,123,51,3,3,244,0
384,4,3,4,61,3,3,131,0
365,3,3,5,46,3,3,113,0
385,4,3,122,56,3,3,237,0
392,3,3,122,58,2,3,239,0
434,5,2,5,59,4,4,146,0
379,3,3,4,54,3,3,120,0
424,4,2,121,63,4,4,255,0
375,4,3,122,50,3,2,232,0
438,4,3,4,45,4,92,199,1
364,4,3,123,54,3,4,239,0
363,4,3,5,51,2,3,117,0
377,4,3,122,57,4,4,248,0
367,4,3,4,61,3,4,128,0
377,5,3,122,51,3,3,231,0
364,4,2,123,56,2,3,239,0
450,3,3,121,52,3,93,323,1
507,4,3,122,57,3,93,331,1
602,56,2,4,116,54,5,296,2
373,3,4,123,56,2,3,239,0
366,5,2,122,63,4,2,250,0
381,3,3,122,56,3,3,235,0
411,4,3,4,57,3,4,141,0
369,4,3,122,51,3,3,237,0
491,11,3,4,61,3,93,227,1
391,4,3,123,55,2,3,235,0
446,3,4,4,50,1,92,203,1
395,4,4,5,59,3,4,135,0
386,4,3,122,60,3,3,247,0
371,4,3,4,48,2,4,114,0
379,4,4,122,54,3,4,238,0
377,4,2,4,51,2,3,113,0
380,5,2,4,50,3,3,117,0
373,4,3,4,51,3,3,115,0
398,5,3,121,52,3,3,253,0
376,4,3,4,50,3,3,118,0
372,3,3,5,58,3,3,124,0
371,4,3,4,62,3,2,125,0
555,55,3,123,119,54,4,413,2
384,3,3,123,61,3,4,243,0
390,4,2,122,50,3,3,236,0
365,4,3,4,60,4,3,127,0
425,5,2,3,44,3,4,111,0
378,6,4,6,56,3,4,137,0
391,3,3,122,53,3,3,238,0
374,5,2,122,52,3,3,236,0
393,5,4,122,62,3,3,255,0
366,4,2,4,55,4,3,123,0
538,55,3,122,118,53,3,399,2
386,4,3,5,57,3,4,124,0
371,3,2,122,56,3,3,230,0
370,4,3,122,64,3,4,245,0
386,4,3,123,59,4,3,244,0
398,4,3,4,61,3,4,126,0
386,3,3,123,56,3,3,242,0
376,4,2,4,50,3,3,118,0
379,4,3,121,51,2,3,232,0
442,3,2,122,47,5,5,231,0
393,4,3,4,54,3,3,121,0
473,5,3,122,53,3,4,253,0
429,4,3,3,53,4,4,125,0
374,4,2,123,54,3,4,244,0
435,5,5,122,64,3,5,263,0
358,2,4,3,54,4,3,112,0
370,4,4,4,57,2,3,124,0
369,4,5,5,64,3,4,136,0
368,4,3,122,60,3,4,247,0
357,4,2,123,47,3,3,232,0
379,5,3,4,56,3,4,123,0
360,5,3,3,49,3,3,113,0
370,4,3,4,57,4,3,119,0
