Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
533,4,73,3,58,3,73,265,2
382,3,3,4,55,4,4,127,0
374,5,3,122,49,3,4,238,0
360,4,4,4,43,2,2,107,0
530,5,73,123,52,4,74,397,2
373,6,2,122,50,3,3,246,0
360,4,3,121,47,4,3,232,0
389,4,2,122,46,3,4,239,0
364,5,2,123,55,2,4,242,0
415,6,2,123,63,3,4,271,0
521,38,3,4,96,5,37,252,1
441,5,4,124,73,5,4,294,0
360,4,3,122,56,4,6,249,0
365,3,3,122,53,3,3,239,0
357,4,2,3,48,3,3,114,0
463,4,3,122,48,3,3,233,0
356,5,2,121,50,4,3,234,0
366,5,2,123,47,3,3,238,0
401,5,3,3,47,3,4,117,0
388,5,3,122,51,3,4,242,0
355,4,3,121,51,3,3,236,0
426,6,3,5,65,5,5,148,0
370,4,4,3,48,3,4,120,0
360,4,2,4,48,3,4,125,0
503,2,72,122,51,3,72,374,2
374,4,2,121,47,3,3,236,0
384,4,3,4,48,3,3,117,0
387,5,3,122,58,6,4,253,0
361,3,2,4,55,3,4,123,0
361,3,3,3,48,3,2,119,0
365,4,3,4,53,4,4,126,0
372,4,3,122,47,3,3,238,0
368,3,2,3,50,2,4,114,0
350,4,4,122,57,4,3,246,0
384,4,3,122,47,3,3,230,0
372,5,4,122,57,2,4,247,0
367,4,4,4,50,3,4,121,0
372,4,3,4,56,3,4,126,0
367,4,2,121,52,3,4,243,0
355,3,3,4,42,2,2,107,0
501,37,3,122,96,3,37,354,1
357,4,3,121,49,4,4,238,0
343,3,3,122,46,3,3,228,0
517,4,73,123,56,4,72,385,2
342,3,2,4,49,3,5,117,0
365,4,3,5,56,4,3,124,0
492,6,73,4,46,2,73,257,2
362,3,3,3,52,4,3,119,0
370,3,3,121,50,3,4,232,0
374,4,4,123,57,3,4,252,0
470,38,2,122,89,3,36,348,1
512,3,72,123,52,3,73,375,2
419,4,3,122,47,3,3,230,0
376,5,3,122,53,3,3,237,0
371,7,2,4,55,3,4,133,0
376,4,3,122,48,3,4,237,0
389,4,3,4,60,4,3,131,0
461,38,3,123,91,4,38,349,1
526,4,72,122,47,3,73,376,2
374,4,3,4,49,3,2,119,0
362,4,3,3,53,4,4,124,0
378,5,3,123,56,4,4,250,0
370,4,2,4,52,3,3,117,0
345,3,2,3,47,3,4,113,0
369,4,3,4,61,3,3,125,0
439,7,5,6,72,4,4,168,0
427,6,2,121,49,3,5,243,0
473,36,3,122,94,3,37,350,1
386,4,2,121,60,4,4,251,0
366,4,3,4,53,3,5,121,0
350,3,1,122,55,4,4,232,0
534,4,72,4,45,3,74,257,2
345,5,2,4,50,3,3,122,0
