Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
406,4,3,163,53,3,7,289,0
386,4,2,3,65,3,3,133,0
375,3,2,4,56,3,3,121,0
428,3,2,4,58,2,3,122,0
409,5,4,4,68,3,2,147,0
399,6,4,4,61,2,3,137,0
381,4,5,4,61,3,3,141,0
395,3,3,4,74,3,3,145,0
521,4,4,164,67,54,54,408,1
403,4,4,162,53,2,3,280,0
531,3,73,3,138,3,3,279,2
361,5,4,4,59,2,2,128,0
387,4,2,4,68,3,3,133,0
385,4,5,4,54,3,2,130,0
501,5,2,3,67,53,53,251,1
492,3,3,162,60,53,53,383,1
376,4,3,4,61,3,3,125,0
438,5,3,5,64,3,3,140,0
444,9,3,162,66,4,8,314,0
571,5,73,4,144,4,3,302,2
406,3,4,4,63,2,2,131,0
419,4,3,162,57,3,3,286,0
387,5,2,4,50,4,4,123,0
365,4,4,164,64,3,3,293,0
378,4,3,5,55,3,3,126,0
392,4,3,162,55,4,3,297,0
381,4,3,4,56,3,3,126,0
479,3,2,163,53,53,53,379,1
385,4,3,4,56,3,2,127,0
381,3,3,163,56,3,3,277,0
375,4,3,4,58,3,3,129,0
465,5,3,163,68,3,5,307,0
402,4,3,162,61,2,3,287,0
378,4,3,5,59,4,3,130,0
408,3,3,163,67,2,3,297,0
364,3,2,4,53,4,2,124,0
420,4,3,162,67,3,3,292,0
380,4,4,5,61,2,3,139,0
439,4,4,168,70,3,3,306,0
404,3,3,162,60,3,3,286,0
403,3,4,163,64,2,3,297,0
387,3,4,5,62,2,5,131,0
409,3,2,163,72,3,3,302,0
402,4,4,163,63,3,3,297,0
384,3,5,6,63,2,3,135,0
374,3,4,7,63,2,4,139,0
410,6,3,162,62,3,4,301,0
367,3,4,163,56,3,3,284,0
403,4,4,162,65,3,2,295,0
415,5,4,5,66,3,3,150,0
377,3,4,163,60,3,4,288,0
358,4,4,163,66,3,3,298,0
393,4,3,4,65,3,3,138,0
436,5,3,4,64,2,3,137,0
400,4,3,4,60,3,3,133,0
373,4,5,163,59,3,3,292,0
394,3,4,5,61,3,4,131,0
405,3,3,4,60,3,2,129,0
400,4,3,4,54,2,4,124,0
511,6,4,162,66,53,54,399,1
401,3,3,162,63,3,4,295,0
379,4,3,5,69,3,2,143,0
384,3,3,5,66,3,3,134,0
388,3,3,163,63,3,3,300,0
383,3,3,163,58,3,3,288,0
404,4,3,161,52,3,3,277,0
482,3,4,4,62,52,54,233,1
478,4,3,163,67,53,53,396,1
361,3,4,5,55,3,3,127,0
418,6,4,163,55,2,6,299,0
389,5,3,4,62,3,3,130,0
540,3,72,2,148,2,3,285,2
357,5,3,4,57,3,3,125,0
370,4,3,162,56,3,2,283,0
484,4,5,5,68,53,53,238,1
388,4,3,160,49,2,3,276,0
359,4,3,163,59,3,3,290,0
394,3,3,163,57,3,3,286,0
453,6,4,163,81,4,4,331,0
410,5,3,162,56,2,3,291,0
376,4,4,161,49,4,4,276,0
414,4,4,162,54,3,3,282,0
543,4,72,3,143,3,3,283,2
382,4,3,163,63,3,3,290,0
492,6,4,164,67,4,4,309,0
375,3,3,162,62,3,3,289,0
505,4,2,163,67,53,54,395,1
375,4,3,4,60,3,3,133,0
385,5,4,5,59,4,3,135,0
427,10,4,163,62,2,2,306,0
384,3,3,162,57,4,3,282,0
370,3,3,4,59,3,4,130,0
384,4,3,5,60,3,2,132,0
370,3,3,5,64,2,3,132,0
435,6,3,5,74,3,5,168,0
392,4,3,162,58,2,3,292,0
535,3,72,4,142,4,2,282,2
381,5,4,161,65,2,3,288,0
547,4,72,162,135,3,3,430,2
391,3,3,4,60,3,3,130,0
350,2,5,163,59,2,2,288,0
383,4,2,4,48,2,3,119,0
427,5,4,162,67,2,3,312,0
476,5,5,162,77,4,4,331,0
418,4,2,162,57,2,4,289,0
388,3,3,4,57,3,3,130,0
529,3,73,5,141,3,3,280,2
394,3,3,163,73,2,3,300,0
352,3,3,5,48,3,4,109,0
380,5,2,4,61,3,3,134,0
417,6,4,163,66,4,4,311,0
398,4,4,5,63,4,3,132,0
372,4,3,162,52,3,3,278,0
414,4,3,4,63,3,3,138,0
491,4,3,162,56,2,3,276,0
379,3,3,162,62,2,3,296,0
412,3,2,162,64,3,3,283,0
359,3,3,5,62,3,3,129,0
483,3,2,5,59,53,53,226,1
574,5,3,163,68,54,54,411,1
473,2,4,162,61,53,53,389,1
359,7,2,162,61,3,2,286,0
482,3,4,4,54,53,54,225,1
384,4,3,4,57,3,3,126,0
493,4,4,163,59,53,54,389,1
409,4,2,4,52,2,3,124,0
368,4,3,4,57,3,4,127,0
366,4,3,163,63,2,3,292,0
396,5,3,4,62,3,3,143,0
415,5,2,162,69,3,4,311,0
452,5,4,5,67,4,4,154,0
370,3,3,4,64,2,3,133,0
527,4,73,3,138,3,3,281,2
388,3,4,163,65,2,3,294,0
407,6,4,163,70,3,3,314,0
454,4,3,163,58,53,54,389,1
560,4,72,162,137,3,3,446,2
388,4,4,162,67,3,3,294,0
477,4,3,4,58,53,54,229,1
383,4,3,4,60,3,3,130,0
489,4,3,5,67,53,53,239,1
381,4,3,4,65,2,4,131,0
419,5,7,162,59,3,3,303,0
403,5,3,4,61,3,3,131,0
386,3,3,162,62,3,4,289,0
399,4,3,162,63,3,3,292,0
377,3,2,3,65,2,3,124,0
391,4,3,163,56,2,2,284,0
493,4,3,5,58,53,53,232,1
385,4,4,4,59,3,2,127,0
401,8,3,5,62,4,3,144,0
