Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
367,4,2,4,50,2,3,116,0
480,3,35,3,47,36,36,213,1
434,5,4,163,65,4,4,319,0
540,51,4,4,107,3,50,270,2
378,3,3,3,53,3,3,117,0
475,4,37,4,50,36,36,221,1
364,4,3,4,49,3,4,119,0
386,4,2,4,52,3,3,118,0
485,3,2,4,42,3,3,114,0
388,3,3,162,56,4,4,286,0
465,3,36,162,53,35,37,375,1
376,3,3,162,47,3,3,276,0
380,3,2,3,58,3,4,125,0
359,4,3,5,54,3,3,125,0
426,4,3,163,55,3,3,289,0
368,3,3,4,46,3,4,115,0
374,3,3,4,48,3,4,116,0
533,50,3,161,115,3,49,440,2
476,4,37,5,63,35,36,229,1
466,3,36,162,52,35,36,372,1
379,6,3,162,49,3,3,280,0
484,4,36,3,53,36,36,226,1
604,4,3,162,40,3,3,272,0
373,4,2,161,48,3,3,266,0
393,4,3,4,53,3,3,123,0
390,4,3,162,53,4,3,280,0
366,4,2,5,50,3,4,123,0
364,4,3,162,53,3,3,283,0
380,4,2,161,47,3,3,273,0
482,3,36,162,54,35,37,380,1
518,4,35,4,65,36,38,243,1
353,3,2,3,50,2,2,110,0
514,50,4,163,113,3,50,437,2
392,4,3,162,47,3,3,286,0
355,3,2,161,50,3,3,272,0
496,4,36,163,56,36,36,391,1
370,2,4,162,51,3,3,280,0
442,7,3,4,68,4,4,158,0
373,4,3,162,48,3,4,271,0
430,4,3,162,57,3,3,285,0
385,4,3,162,52,2,2,276,0
372,4,3,4,52,3,4,125,0
396,4,2,162,48,3,4,274,0
383,3,3,161,53,3,3,275,0
423,5,2,4,52,3,5,131,0
429,6,5,5,55,4,4,154,0
475,4,36,162,46,36,36,375,1
356,3,4,4,44,2,3,109,0
371,4,4,162,49,2,3,268,0
394,4,2,3,50,3,3,121,0
523,49,3,162,106,3,49,429,2
475,4,36,4,52,37,35,222,1
400,5,2,3,53,2,4,134,0
397,4,3,4,55,2,3,126,0
367,4,3,4,54,3,3,125,0
404,3,3,164,58,4,4,308,0
387,5,3,5,53,3,4,131,0
370,3,3,162,54,2,3,278,0
437,5,4,163,63,4,4,317,0
370,4,3,161,49,3,3,280,0
417,11,2,162,55,3,4,296,0
386,3,3,4,54,3,3,122,0
381,3,2,3,53,3,3,118,0
382,4,3,162,51,2,3,282,0
402,4,2,4,63,4,3,142,0
389,4,2,162,52,3,3,286,0
386,4,4,161,51,4,3,283,0
392,4,3,161,52,2,3,278,0
515,4,36,163,61,37,37,407,1
362,3,3,3,51,2,3,117,0
390,4,3,162,47,3,3,277,0
404,5,3,4,49,3,3,128,0
533,50,3,163,116,3,50,441,2
371,3,3,162,54,2,3,277,0
470,3,35,162,51,36,36,372,1
548,49,3,162,119,3,49,438,2
427,4,4,6,59,3,4,145,0
382,5,2,4,52,3,3,121,0
345,3,3,162,50,3,3,272,0
480,4,36,4,50,37,37,221,1
519,49,3,4,112,2,49,266,2
372,2,2,4,51,3,2,121,0
388,3,4,5,62,2,2,132,0
393,4,2,5,61,3,3,133,0
380,4,2,5,62,3,3,125,0
533,50,2,162,115,3,50,435,2
401,4,3,4,49,4,4,128,0
371,4,3,3,51,3,4,120,0
401,2,3,5,53,3,3,118,0
520,3,36,161,40,37,37,372,1
341,4,3,4,47,3,2,111,0
355,3,3,161,52,2,2,266,0
356,4,3,162,53,3,3,275,0
372,3,3,4,49,3,4,120,0
