Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
359,4,3,122,46,3,3,235,0
363,3,2,3,49,3,3,117,0
362,4,3,122,47,3,3,230,0
513,151,2,122,41,2,4,376,2
381,3,3,3,57,3,3,121,0
349,4,3,4,50,3,3,118,0
353,3,3,4,42,3,3,111,0
379,5,2,4,53,3,4,121,0
521,152,3,4,40,3,3,257,2
429,4,4,122,57,4,4,278,0
371,4,3,123,54,3,3,243,0
406,5,3,122,56,4,3,260,0
536,152,3,4,49,4,3,272,2
387,4,3,4,50,3,3,122,0
381,3,2,3,45,3,3,108,0
371,3,3,4,53,1,3,122,0
349,7,3,3,52,3,3,129,0
378,4,3,4,48,3,3,125,0
349,4,3,122,44,4,3,233,0
384,5,3,3,39,4,3,113,0
440,48,4,4,43,48,3,202,1
385,4,3,121,56,4,3,242,0
498,151,3,122,43,2,4,372,2
457,4,2,121,42,3,3,234,0
456,48,3,121,52,48,3,323,1
526,153,3,121,52,3,4,390,2
357,4,3,3,46,2,3,107,0
433,3,3,122,50,2,3,235,0
353,3,2,3,43,3,3,110,0
374,4,3,122,51,3,3,236,0
379,5,2,4,48,4,4,118,0
466,49,5,122,49,47,3,328,1
542,153,3,5,51,4,5,284,2
422,6,3,4,53,4,4,133,0
366,4,2,3,47,3,3,114,0
383,5,3,4,48,4,3,129,0
355,3,3,122,44,3,3,224,0
383,5,2,121,55,3,3,238,0
400,5,2,3,55,2,3,126,0
358,2,2,122,46,3,3,232,0
501,152,3,3,48,3,3,262,2
381,6,3,4,52,2,3,122,0
365,5,2,122,46,3,3,237,0
366,3,3,123,50,3,3,238,0
331,4,2,4,42,3,3,107,0
354,3,3,3,45,3,3,108,0
519,153,2,3,43,3,4,260,2
362,4,3,122,44,2,2,228,0
382,5,3,121,43,4,4,234,0
349,5,3,4,44,4,4,118,0
389,3,1,4,48,3,4,114,0
378,3,3,122,45,2,2,240,0
370,4,3,3,46,4,4,116,0
511,151,3,4,48,3,4,272,2
368,2,2,122,43,3,4,229,0
501,4,4,121,48,2,3,238,0
362,4,3,122,47,3,3,230,0
377,4,3,121,47,3,3,239,0
361,5,1,3,43,2,4,108,0
355,4,2,3,45,3,3,106,0
383,4,3,122,45,3,4,239,0
353,4,2,122,43,2,3,228,0
375,4,3,4,46,3,3,113,0
351,3,4,5,47,3,3,122,0
355,3,3,122,46,3,3,241,0
514,153,2,122,45,4,4,382,2
371,3,3,4,47,3,3,113,0
368,5,3,122,46,3,3,232,0
529,152,3,3,45,4,5,265,2
374,4,2,120,44,4,4,231,0
562,151,2,3,45,2,3,256,2
366,3,3,122,43,3,3,226,0
359,3,3,4,47,3,3,112,0
350,3,2,3,41,3,3,113,0
550,152,3,4,51,3,3,268,2
363,3,3,3,45,3,3,111,0
447,49,2,122,46,49,3,321,1
427,4,2,121,43,3,4,231,0
522,152,2,122,53,3,3,386,2
364,6,3,4,45,3,3,113,0
408,4,3,123,52,4,4,239,0
392,5,2,4,51,3,5,135,0
350,4,2,121,51,3,4,237,0
375,4,2,4,45,3,5,116,0
382,3,3,122,52,3,3,243,0
384,4,3,122,45,3,3,235,0
476,49,2,3,44,48,4,206,1
360,3,2,4,53,3,3,120,0
465,49,3,122,43,48,3,319,1
388,3,3,4,53,3,3,123,0
379,4,2,120,41,3,3,231,0
357,4,3,121,44,3,2,224,0
375,4,3,4,45,3,3,120,0
388,7,3,4,56,4,4,131,0
354,3,1,3,45,3,3,109,0
377,3,3,4,51,3,3,123,0
505,153,3,4,43,3,3,262,2
379,7,3,4,41,3,4,127,0
477,49,2,4,46,49,3,213,1
362,4,2,3,45,3,3,110,0
399,5,3,122,55,4,4,250,0
360,4,3,3,45,3,3,110,0
544,152,3,121,45,3,4,379,2
356,5,3,3,39,3,5,108,0
