Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
367,4,2,121,49,4,4,231,0
355,3,2,3,47,3,4,108,0
395,3,2,2,54,5,5,129,0
373,4,3,4,45,4,4,109,0
441,5,4,5,69,5,7,160,0
356,4,2,122,48,3,4,238,0
348,3,2,121,47,4,2,226,0
405,5,3,121,55,5,4,256,0
459,5,61,4,50,63,3,236,1
353,4,3,123,54,4,3,236,0
373,3,5,4,55,1,3,120,0
469,122,2,4,50,4,4,225,2
394,4,3,4,50,3,3,114,0
368,4,3,4,44,4,4,114,0
410,3,3,122,47,3,4,229,0
358,4,2,122,45,4,5,237,0
406,6,4,4,66,5,5,154,0
471,122,2,3,50,3,4,228,2
332,3,2,3,11,3,4,50,0
381,4,3,5,46,4,3,114,0
358,4,2,122,47,4,4,234,0
361,4,2,4,46,3,4,108,0
353,4,3,4,43,3,3,107,0
400,5,3,122,56,4,5,259,0
385,4,3,4,60,3,4,130,0
354,4,2,4,45,4,4,112,0
522,5,63,122,58,63,4,370,1
511,4,63,4,55,63,9,245,1
467,6,3,122,56,5,5,260,0
472,5,62,122,49,62,3,352,1
375,5,3,122,53,4,5,238,0
487,4,63,123,56,62,4,362,1
348,6,3,122,54,4,4,240,0
354,4,3,121,45,4,6,231,0
378,4,3,4,48,4,2,115,0
382,4,3,122,46,4,4,232,0
494,123,2,3,49,4,5,237,2
382,3,2,122,50,4,4,229,0
348,4,2,122,48,4,5,228,0
339,4,2,4,47,4,3,113,0
366,4,2,3,52,3,4,115,0
365,4,2,3,49,4,4,108,0
479,4,63,5,53,63,4,242,1
368,3,2,122,50,4,4,243,0
516,122,3,3,64,4,4,255,2
361,4,3,123,51,3,4,226,0
375,3,3,122,53,4,3,238,0
364,4,3,3,45,3,4,112,0
378,4,2,3,49,4,4,113,0
382,5,2,122,47,5,3,237,0
384,7,3,122,47,4,5,232,0
466,123,2,3,44,4,4,229,2
375,3,2,123,54,4,4,236,0
374,4,3,4,50,4,4,117,0
330,4,3,121,45,3,4,224,0
491,4,61,121,52,63,4,364,1
363,4,2,122,45,3,5,228,0
403,4,3,121,45,3,4,222,0
349,3,3,122,50,3,3,238,0
492,4,62,122,52,62,4,355,1
359,4,3,4,49,3,4,111,0
357,4,2,122,46,3,4,230,0
351,4,3,5,48,4,4,118,0
475,3,62,121,46,61,4,347,1
494,123,3,122,54,3,4,363,2
368,4,1,121,55,3,4,239,0
