Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
372,3,3,84,56,4,3,202,0
409,2,3,4,58,3,3,124,0
377,4,2,83,55,2,3,201,0
373,4,4,4,53,3,4,124,0
355,3,4,84,57,4,4,203,0
429,5,4,6,64,3,4,147,0
376,3,2,5,56,4,4,127,0
378,3,3,4,63,3,3,129,0
396,3,3,5,67,3,4,134,0
509,77,4,83,56,78,3,349,1
358,3,3,83,61,3,4,209,0
361,2,3,3,59,3,4,119,0
361,3,3,5,58,3,4,132,0
375,3,2,83,50,4,4,199,0
362,3,4,5,58,3,4,128,0
522,78,5,4,60,79,4,283,1
372,3,4,5,56,4,3,123,0
390,4,3,83,54,3,3,197,0
391,4,3,84,64,4,4,214,0
518,79,3,4,53,78,8,273,1
440,4,3,83,57,2,2,201,0
381,3,3,83,52,3,3,196,0
411,5,2,5,54,4,38,162,0
407,5,4,84,68,5,3,231,0
376,3,2,84,62,3,5,208,0
390,3,2,4,52,3,4,121,0
395,3,3,5,60,2,3,135,0
373,4,2,83,58,3,3,206,0
381,3,3,83,53,3,4,201,0
376,3,2,3,53,3,5,112,0
534,79,3,83,64,79,4,365,1
433,4,4,84,57,2,4,208,0
361,2,3,84,56,3,3,205,0
535,78,4,84,62,78,5,360,1
385,3,3,5,58,3,4,129,0
5934,3,3,83,49,3,4,189,0
350,3,3,83,55,5,3,200,0
376,4,4,84,66,4,4,219,0
381,3,2,83,51,4,4,196,0
374,3,3,4,54,3,3,125,0
421,5,3,83,57,3,3,201,0
428,5,3,84,66,4,4,221,0
353,3,2,83,56,3,4,199,0
502,3,69,82,54,70,4,334,2
540,78,4,5,60,78,4,278,1
425,4,3,6,53,6,3,151,0
360,3,3,83,58,4,3,201,0
394,5,3,5,62,5,3,141,0
502,3,70,84,57,70,5,333,2
432,3,3,4,59,3,3,125,0
370,3,4,83,55,4,4,205,0
378,4,4,85,68,5,4,223,0
363,3,4,5,59,4,2,127,0
383,3,4,83,64,3,4,213,0
395,4,3,4,61,4,4,132,0
386,5,3,4,58,3,5,138,0
382,4,3,4,54,3,2,122,0
464,3,3,84,58,3,5,203,0
506,3,70,5,64,70,4,265,2
353,3,3,83,60,3,4,201,0
376,3,3,83,59,3,3,203,0
450,4,5,85,72,4,4,233,0
382,3,3,83,57,3,3,208,0
385,3,4,5,65,3,3,132,0
362,2,4,84,47,3,3,190,0
554,4,69,83,60,71,5,344,2
387,4,4,4,57,4,3,130,0
428,5,3,5,64,5,5,151,0
348,3,3,3,46,3,3,107,0
376,3,4,84,53,3,3,194,0
505,78,2,4,56,79,3,276,1
411,3,3,4,59,4,4,132,0
410,4,3,4,55,4,3,122,0
358,3,3,84,59,4,4,203,0
365,3,4,84,58,4,3,204,0
367,3,3,83,55,3,4,203,0
384,4,3,5,57,3,3,127,0
541,79,3,83,56,79,4,365,1
359,3,3,83,58,3,3,205,0
355,3,3,4,53,3,2,107,0
521,78,2,84,59,79,3,363,1
390,4,4,4,63,4,4,136,0
365,3,3,5,55,3,3,121,0
399,4,3,83,63,4,4,214,0
401,4,3,5,64,4,4,135,0
381,3,2,4,56,3,4,124,0
365,3,3,5,56,4,3,119,0
361,4,3,83,58,3,3,207,0
369,3,3,5,60,3,2,123,0
371,3,4,4,59,3,3,124,0
483,3,70,5,60,69,3,260,2
488,3,69,4,59,70,3,255,2
356,4,3,4,61,4,4,132,0
357,4,3,84,61,4,3,210,0
383,3,4,5,59,3,3,130,0
380,3,4,82,53,3,5,199,0
531,78,3,83,52,79,3,343,1
356,3,3,3,51,3,4,111,0
365,3,3,4,55,3,3,116,0
366,3,3,84,52,3,4,194,0
534,79,3,83,55,79,5,357,1
385,3,3,6,64,3,4,134,0
379,3,4,6,60,3,4,129,0
385,3,3,4,59,3,3,128,0
354,2,3,4,56,3,3,122,0
379,3,2,4,56,3,4,124,0
359,3,3,4,56,4,3,126,0
567,80,2,83,58,79,6,365,1
528,3,70,4,62,70,4,264,2
372,3,4,5,56,3,3,126,0
