Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
511,4,3,3,54,113,3,227,1
367,5,3,122,59,4,2,242,0
362,6,2,122,52,3,4,238,0
487,5,3,5,56,112,4,242,1
374,4,2,122,53,2,4,236,0
371,4,2,122,57,4,4,242,0
395,4,2,122,63,3,4,255,0
376,6,2,123,57,5,4,247,0
358,4,4,122,53,4,3,240,0
373,4,4,123,52,3,4,239,0
539,5,4,124,65,133,4,395,2
359,4,3,123,56,3,4,247,0
522,5,3,122,60,132,4,378,2
369,4,3,121,51,3,4,237,0
480,7,5,123,72,6,5,291,0
435,6,3,5,67,3,4,151,0
392,4,4,5,60,3,3,135,0
382,4,3,4,62,4,4,139,0
354,2,3,123,56,2,3,235,0
391,4,3,123,53,3,5,248,0
601,5,2,122,52,112,4,344,1
410,4,3,122,65,3,4,263,0
369,4,3,4,57,3,3,119,0
411,6,3,4,68,3,4,147,0
393,5,3,122,61,4,3,251,0
525,5,3,121,50,131,3,373,2
395,4,3,4,62,3,4,130,0
354,4,3,4,56,5,4,127,0
378,5,3,4,65,3,4,135,0
364,4,4,122,50,4,4,238,0
376,5,3,4,55,3,4,130,0
490,5,4,122,53,112,4,356,1
395,5,3,122,58,3,5,252,0
386,5,3,4,55,4,3,124,0
404,4,3,122,53,4,4,240,0
384,5,3,4,57,3,4,131,0
395,5,2,122,56,4,4,251,0
387,4,3,4,56,3,4,135,0
370,4,3,122,53,2,3,234,0
362,7,3,123,49,4,3,241,0
407,5,3,5,63,3,3,141,0
515,5,3,4,53,132,3,252,2
382,3,3,4,54,4,2,118,0
357,4,2,5,54,3,4,121,0
393,5,3,4,58,3,4,132,0
397,4,2,123,65,3,4,250,0
492,4,4,5,57,131,3,256,2
383,4,3,4,50,4,4,110,0
386,4,3,4,55,3,5,122,0
359,4,3,123,53,4,4,250,0
375,6,3,4,49,3,3,122,0
357,3,3,4,53,3,3,113,0
506,4,5,6,60,132,4,264,2
372,3,4,122,61,2,3,244,0
391,5,3,4,55,4,3,127,0
359,4,3,121,46,4,3,234,0
552,4,2,123,52,131,3,362,2
367,4,2,122,59,4,4,248,0
370,4,3,4,56,3,4,123,0
437,7,5,124,79,4,6,291,0
409,6,2,122,60,3,5,265,0
521,5,3,5,51,132,5,253,2
378,4,2,4,47,4,4,116,0
414,5,4,122,70,4,3,272,0
472,5,2,5,51,112,3,226,1
368,4,3,123,61,3,4,249,0
358,3,4,5,56,6,3,128,0
521,5,4,5,61,114,4,259,1
517,5,3,4,58,112,6,252,1
396,5,4,123,58,3,4,260,0
374,4,3,122,58,3,4,246,0
379,4,3,4,57,4,4,131,0
376,6,3,4,56,3,4,127,0
375,4,3,122,55,4,3,245,0
496,6,4,123,57,113,4,357,1
365,5,2,122,51,5,3,246,0
390,3,3,4,49,4,3,120,0
385,3,2,122,50,3,3,231,0
506,11,4,122,73,12,8,297,0
454,5,3,123,69,4,5,281,0
406,5,3,122,57,3,4,250,0
361,5,3,122,53,4,4,241,0
489,4,4,5,63,113,3,240,1
384,4,3,4,51,5,4,124,0
396,8,3,122,52,4,4,254,0
371,5,4,5,53,4,3,126,0
485,5,3,122,59,113,3,359,1
379,4,2,122,53,4,3,237,0
518,6,3,122,60,131,3,379,2
376,4,3,122,59,3,4,247,0
488,4,3,123,56,131,3,375,2
375,5,2,4,56,3,4,132,0
355,4,3,123,56,4,3,243,0
525,6,2,122,57,132,3,376,2
510,6,3,121,64,5,5,265,0
375,4,3,121,46,3,3,233,0
379,6,3,121,57,4,4,243,0
357,3,3,4,54,3,3,116,0
472,4,3,4,57,112,3,241,1
405,5,5,123,60,3,4,253,0
355,5,3,5,54,3,4,121,0
495,4,3,4,57,113,4,238,1
365,4,4,5,57,3,4,129,0
353,4,3,4,54,3,3,123,0
482,4,3,121,52,131,4,367,2
368,4,2,121,55,4,3,240,0
365,4,3,122,60,3,4,251,0
355,4,3,122,53,3,4,235,0
393,4,3,122,51,3,3,237,0
382,4,3,122,53,3,3,239,0
403,5,3,4,57,4,3,128,0
371,5,3,121,53,3,3,236,0
372,4,3,122,53,2,2,235,0
443,6,4,123,69,4,5,286,0
348,4,5,5,60,3,2,132,0
351,5,3,122,44,4,2,227,0
433,5,3,4,70,4,4,157,0
385,4,3,122,54,4,6,248,0
364,4,3,5,58,3,2,125,0
351,5,4,122,51,3,3,238,0
389,4,3,123,59,3,4,249,0
534,8,3,3,49,131,3,259,2
383,7,4,4,61,4,3,136,0
364,3,3,5,54,3,3,118,0
374,5,2,4,62,4,4,134,0
367,4,4,5,60,2,4,131,0
390,4,4,5,58,3,4,133,0
389,5,3,121,54,4,2,237,0
539,7,4,123,62,113,4,373,1
374,4,3,5,58,3,3,127,0
508,5,3,123,51,112,4,344,1
374,4,3,4,56,3,3,124,0
536,6,4,5,59,133,4,274,2
391,4,4,4,56,4,4,131,0
434,4,3,123,64,4,4,264,0
380,4,3,4,56,3,3,127,0
517,5,4,5,61,112,3,242,1
386,4,3,122,52,3,4,246,0
371,5,3,123,54,3,3,240,0
440,6,3,5,60,4,3,144,0
541,6,3,123,59,132,4,390,2
381,4,3,5,52,3,3,125,0
418,4,5,7,66,4,3,159,0
360,4,3,122,56,3,3,241,0
395,6,4,123,62,5,5,262,0
383,5,4,4,53,3,3,125,0
407,6,4,122,57,4,4,250,0
376,4,3,124,57,3,4,247,0
396,7,2,122,51,4,3,244,0
372,3,3,122,61,3,4,244,0
389,6,4,122,58,3,3,253,0
375,5,3,122,48,3,4,231,0
386,5,3,122,55,3,3,240,0
381,4,2,3,52,3,4,122,0
487,4,4,5,54,113,4,237,1
416,5,3,123,67,4,4,258,0
395,4,3,4,52,3,3,119,0
351,4,3,4,56,2,3,120,0
393,5,3,4,53,3,4,124,0
373,5,3,123,52,3,3,237,0
416,6,4,5,66,4,4,167,0
511,5,3,4,52,112,4,237,1
