Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
378,4,3,5,50,4,4,115,0
478,3,4,5,54,82,4,208,1
409,4,3,122,53,3,4,241,0
384,4,4,122,56,4,4,246,0
373,3,3,123,58,4,4,246,0
465,4,3,5,57,83,5,211,1
371,4,3,123,65,4,4,255,0
447,4,3,123,63,84,4,334,1
394,7,4,122,51,5,5,251,0
396,5,3,3,64,5,5,137,0
369,4,3,122,55,4,4,241,0
383,3,2,4,62,5,4,133,0
381,3,3,123,66,3,4,253,0
427,4,4,5,54,4,5,125,0
391,3,3,123,60,4,4,248,0
516,6,5,7,64,83,5,237,1
353,4,3,122,56,4,4,248,0
397,3,3,4,62,3,4,135,0
456,4,3,4,56,83,4,206,1
367,4,3,5,55,4,4,128,0
394,4,4,3,59,4,5,133,0
378,4,2,5,62,4,5,132,0
364,3,2,4,53,3,4,118,0
371,3,3,122,57,4,4,242,0
374,4,3,123,57,4,4,247,0
422,5,4,122,67,5,5,276,0
521,3,3,4,58,4,162,287,2
380,3,4,6,71,3,4,144,0
387,4,3,4,57,3,3,128,0
377,4,3,4,56,3,4,122,0
382,4,4,5,61,4,4,140,0
384,3,3,5,63,4,4,135,0
384,4,3,4,58,2,5,125,0
370,3,2,123,51,3,4,240,0
358,2,4,5,54,3,4,121,0
389,5,4,122,52,3,5,249,0
370,3,3,123,60,3,3,242,0
374,3,3,122,52,3,3,234,0
534,4,3,4,57,4,163,289,2
377,4,3,4,57,4,4,125,0
553,5,5,5,63,4,162,299,2
415,3,3,122,53,4,3,238,0
419,4,4,3,57,3,3,141,0
440,5,3,4,51,4,4,127,0
372,4,3,122,57,4,4,244,0
391,4,3,3,55,4,4,134,0
462,5,5,6,66,5,5,167,0
476,3,3,122,55,82,4,329,1
377,4,3,122,59,3,5,248,0
425,4,3,5,64,5,5,149,0
549,6,4,123,68,84,6,389,1
440,5,2,127,67,5,5,289,0
424,3,3,123,62,5,5,262,0
371,3,3,4,57,3,4,130,0
386,4,5,123,65,4,4,256,0
400,4,5,123,62,4,3,252,0
458,4,3,5,66,84,4,221,1
390,3,4,123,52,3,3,242,0
560,4,4,123,58,4,163,405,2
535,3,2,122,50,4,162,397,2
376,4,4,124,65,4,4,256,0
406,4,3,123,54,6,5,252,0
388,4,3,4,62,3,5,130,0
379,3,4,125,50,4,4,237,0
415,4,2,121,54,4,3,245,0
515,5,2,123,67,84,8,353,1
373,4,3,121,51,4,3,237,0
356,3,3,122,58,3,2,239,0
389,5,4,4,62,3,5,142,0
392,4,4,122,56,4,4,247,0
375,4,2,3,53,4,3,118,0
369,3,3,4,63,4,6,135,0
430,3,3,121,52,3,6,241,0
381,3,3,4,60,3,3,132,0
385,3,2,4,53,5,4,120,0
541,5,3,4,48,3,162,284,2
372,3,3,5,61,4,4,133,0
385,5,2,4,48,4,3,123,0
397,4,3,3,61,4,4,129,0
360,5,3,4,57,3,3,124,0
375,4,4,5,53,4,4,123,0
377,3,4,122,65,3,4,258,0
466,4,4,123,69,83,4,340,1
384,4,3,122,54,4,5,243,0
569,4,3,122,66,4,163,427,2
555,4,4,3,51,3,163,279,2
461,3,4,122,56,3,5,242,0
380,4,3,4,59,4,4,133,0
414,5,3,122,57,4,4,262,0
383,4,3,4,55,4,4,128,0
406,4,3,122,64,5,4,255,0
384,4,3,5,63,4,4,131,0
393,4,4,6,63,3,4,139,0
371,3,3,4,56,4,4,127,0
393,5,3,122,66,4,4,254,0
377,3,4,122,55,4,4,246,0
