Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
362,4,3,4,54,2,3,120,0
404,5,2,3,55,4,3,138,0
372,4,2,121,57,3,3,239,0
405,4,2,4,55,3,3,120,0
375,5,3,122,58,3,3,249,0
525,5,3,122,112,48,49,392,2
398,5,3,5,57,4,4,135,0
458,6,4,123,67,5,4,278,0
415,6,3,5,58,4,5,144,0
371,5,3,122,51,2,3,243,0
399,5,3,5,64,3,2,138,0
439,5,3,122,54,3,3,240,0
358,4,3,121,53,2,4,236,0
544,6,3,4,114,49,49,280,2
378,4,3,3,54,3,3,124,0
371,4,4,4,51,4,3,120,0
392,5,3,123,54,3,2,240,0
389,4,3,3,54,2,3,118,0
384,6,2,122,51,4,6,254,0
501,5,3,122,115,52,3,355,1
545,7,3,4,123,49,49,292,2
381,5,3,4,51,3,3,137,0
386,6,2,121,53,3,7,243,0
509,5,3,122,117,53,2,353,1
362,5,3,4,53,2,2,118,0
385,4,3,122,56,2,5,242,0
386,4,3,122,58,3,3,245,0
394,9,3,122,52,4,4,245,0
364,4,3,123,57,2,4,243,0
392,3,3,122,50,3,3,239,0
371,4,4,122,47,3,3,236,0
526,4,3,4,113,49,49,276,2
392,5,3,122,48,3,3,238,0
519,4,2,122,111,49,49,391,2
369,4,3,122,51,3,4,242,0
439,5,4,5,67,4,5,161,0
524,4,3,5,120,53,4,254,1
390,6,2,122,52,4,4,247,0
380,6,4,123,53,3,4,239,0
360,4,3,5,48,1,3,115,0
364,5,3,4,53,3,3,122,0
359,5,2,122,59,3,3,242,0
387,6,3,121,56,3,4,243,0
365,5,3,4,49,2,3,114,0
393,6,3,122,57,3,4,253,0
574,4,3,4,112,49,49,275,2
339,3,2,121,49,2,2,230,0
398,5,3,5,52,2,3,135,0
363,4,2,5,55,2,4,123,0
382,4,2,121,48,3,4,230,0
403,5,4,122,56,2,4,247,0
432,8,3,122,55,4,3,267,0
373,5,4,123,53,3,3,244,0
382,4,3,122,59,3,3,245,0
369,4,3,122,50,3,3,232,0
358,4,3,122,50,3,5,244,0
367,4,3,4,53,3,3,124,0
385,4,4,122,54,2,3,241,0
392,5,4,5,65,3,5,140,0
