Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
438,8,3,44,54,3,6,190,0
389,5,3,4,51,3,4,128,0
393,5,3,44,46,2,3,158,0
368,5,3,43,56,2,3,152,0
365,3,2,43,46,4,3,148,0
375,4,3,44,46,3,3,156,0
479,4,2,43,41,54,53,249,1
513,4,49,4,103,3,50,263,2
366,4,3,3,39,2,2,98,0
530,4,50,4,108,3,50,261,2
387,4,2,4,48,3,7,123,0
355,4,2,3,47,3,3,107,0
405,4,2,3,46,2,3,104,0
363,4,3,5,56,3,3,124,0
476,4,3,4,50,53,54,217,1
421,5,4,4,53,3,5,146,0
372,3,2,44,47,3,3,157,0
515,4,49,4,109,2,50,266,2
377,5,2,43,44,2,3,147,0
347,3,3,43,44,3,3,142,0
367,5,3,4,44,3,2,109,0
358,4,3,4,43,3,3,107,0
552,6,49,45,116,2,50,334,2
519,4,48,44,106,2,50,302,2
520,4,49,43,101,3,50,302,2
525,3,48,3,107,2,49,264,2
393,5,3,44,43,3,3,154,0
391,4,3,44,53,4,4,164,0
352,4,2,43,43,3,3,144,0
437,6,2,43,42,2,4,174,0
366,4,2,4,44,2,3,107,0
380,3,3,43,52,3,3,155,0
408,5,3,4,50,3,4,127,0
388,4,3,4,52,3,3,120,0
365,4,3,3,44,3,3,109,0
387,4,3,3,49,3,3,118,0
359,4,2,43,47,2,2,145,0
360,4,3,4,52,3,3,116,0
360,5,3,4,44,3,2,110,0
373,4,2,4,43,3,3,107,0
349,3,3,44,44,3,3,146,0
382,5,3,4,46,4,3,114,0
365,4,3,43,50,3,4,156,0
399,3,3,43,40,1,4,141,0
376,5,3,44,41,3,4,150,0
358,3,2,3,47,4,4,112,0
347,3,2,4,43,3,3,110,0
428,6,2,45,56,4,4,182,0
374,4,2,2,47,3,3,105,0
383,4,2,3,51,2,4,119,0
460,3,3,3,45,53,53,207,1
363,4,2,3,40,3,3,96,0
368,4,2,4,45,2,3,111,0
464,4,2,43,40,52,54,242,1
430,3,2,44,47,2,3,148,0
362,4,3,44,54,3,2,160,0
510,6,4,4,60,4,5,142,0
370,4,3,5,50,2,2,125,0
364,4,2,44,47,3,3,152,0
415,5,3,44,55,3,3,179,0
382,5,2,4,49,4,3,119,0
397,5,2,43,42,3,3,153,0
382,5,2,43,48,3,4,149,0
393,5,3,44,45,4,2,155,0
377,4,3,4,45,3,3,111,0
385,5,3,43,52,3,4,169,0
351,4,3,44,46,3,3,152,0
363,4,3,4,46,2,3,112,0
519,4,49,4,107,3,51,262,2
409,3,2,43,42,3,2,143,0
365,3,2,44,44,4,2,144,0
361,4,3,4,40,3,3,107,0
348,4,2,3,45,3,3,107,0
482,5,3,5,48,53,53,229,1
364,4,2,43,49,2,3,151,0
373,4,2,43,49,3,2,156,0
351,3,3,3,39,3,4,102,0
344,4,2,4,48,3,3,113,0
475,4,2,3,50,53,53,221,1
414,6,3,45,50,4,4,175,0
358,3,2,44,50,3,3,153,0
382,3,2,43,41,3,4,151,0
364,4,3,5,51,2,3,119,0
385,4,4,45,50,5,3,163,0
364,3,2,44,41,3,4,144,0
462,4,2,3,42,53,53,203,1
483,3,3,44,50,53,53,254,1
366,4,2,43,54,2,3,158,0
366,4,2,43,41,3,3,145,0
408,5,3,45,49,3,3,171,0
349,4,3,43,47,2,3,151,0
370,3,2,4,44,5,3,113,0
345,4,2,4,42,3,3,104,0
434,3,2,44,54,4,4,168,0
381,4,3,45,47,3,2,153,0
345,4,3,43,38,3,3,140,0
352,5,2,5,40,3,3,106,0
398,5,2,43,48,4,3,161,0
374,4,3,44,43,2,4,148,0
362,3,3,44,51,2,3,151,0
369,4,1,4,44,4,4,115,0
354,4,3,44,49,3,3,147,0
371,4,2,43,47,3,3,155,0
373,4,2,3,49,2,3,114,0
352,4,3,43,46,3,3,150,0
352,3,3,3,53,3,3,117,0
521,3,49,44,115,4,50,311,2
409,4,3,3,54,3,3,136,0
367,4,2,43,42,3,3,145,0
350,6,3,2,43,2,4,105,0
354,4,2,4,42,3,3,107,0
517,4,49,44,108,3,49,306,2
397,5,2,43,44,3,4,155,0
354,4,2,3,43,3,3,103,0
454,3,2,44,46,53,53,249,1
345,3,2,44,44,3,3,150,0
520,5,48,3,106,3,49,262,2
384,4,4,3,45,3,3,121,0
374,4,2,44,50,2,3,155,0
518,4,49,44,102,2,49,300,2
359,4,3,44,40,4,3,145,0
372,7,3,5,52,3,3,122,0
400,5,2,4,49,4,3,130,0
480,5,3,43,44,55,53,254,1
469,4,2,44,43,53,52,253,1
371,3,2,44,49,3,3,151,0
377,4,2,3,45,2,3,109,0
492,3,48,3,111,2,49,265,2
345,4,2,3,40,5,3,104,0
407,5,3,4,48,5,4,128,0
362,5,3,3,40,3,2,102,0
522,3,49,43,106,2,50,301,2
373,4,2,3,41,3,3,105,0
379,4,3,4,43,3,2,113,0
388,4,3,3,52,3,3,115,0
389,4,3,4,46,2,3,113,0
386,5,2,3,40,2,3,112,0
371,4,2,43,44,3,3,148,0
472,3,1,4,42,54,54,210,1
415,5,3,44,51,3,4,170,0
398,6,3,43,48,4,4,168,0
375,4,2,43,47,3,4,155,0
377,5,2,43,41,3,4,154,0
401,4,2,3,39,3,4,108,0
414,4,2,4,50,2,4,131,0
367,3,4,45,49,3,3,155,0
339,4,3,3,42,3,3,108,0
388,4,2,45,50,3,3,160,0
331,2,3,42,43,3,4,147,0
364,4,3,43,47,3,3,150,0
361,5,2,4,40,4,5,104,0
365,3,2,44,51,3,4,155,0
379,4,3,44,50,3,3,157,0
423,5,2,3,38,3,2,104,0
473,5,2,3,42,54,54,216,1
374,3,2,44,41,3,3,149,0
467,3,2,44,47,53,54,251,1
337,3,2,3,41,3,3,104,0
347,3,2,4,49,3,3,105,0
399,5,1,3,50,3,4,129,0
372,4,3,43,45,3,2,152,0
371,5,3,3,45,3,3,116,0
357,3,3,44,48,3,3,148,0
415,4,2,43,41,2,3,147,0
381,3,2,43,47,3,4,157,0
521,4,49,4,108,3,49,266,2
351,5,1,3,41,2,3,101,0
364,3,3,4,50,3,3,116,0
363,4,2,4,45,3,3,106,0
374,4,2,4,46,2,3,110,0
525,3,48,3,107,3,49,267,2
346,4,2,44,46,3,3,145,0
533,5,48,3,110,3,49,276,2
542,5,49,4,112,3,49,270,2
506,4,3,4,42,53,54,210,1
354,4,2,44,40,3,3,144,0
332,3,2,3,43,2,3,100,0
355,4,3,44,49,3,4,157,0
379,4,2,3,54,3,3,118,0
378,3,2,3,51,4,3,105,0
508,3,49,44,104,2,48,305,2
556,5,49,45,113,4,49,326,2
368,4,1,4,47,3,2,111,0
364,4,3,3,43,3,3,106,0
345,2,2,44,38,2,4,141,0
348,4,3,4,52,3,3,111,0
346,4,3,4,47,2,3,112,0
522,4,48,44,102,3,49,302,2
467,2,4,45,41,53,53,250,1
