Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
371,3,3,4,55,4,4,120,0
347,4,3,122,52,2,3,230,0
363,3,3,121,42,4,4,222,0
421,7,4,5,56,4,4,146,0
370,3,2,122,53,3,3,235,0
402,4,3,122,52,4,4,248,0
389,4,3,122,55,3,3,236,0
361,4,3,4,52,4,3,121,0
401,3,3,3,49,2,3,127,0
363,4,4,122,56,2,3,235,0
354,3,3,4,58,3,3,121,0
389,3,3,4,53,3,3,120,0
391,3,3,5,53,3,3,124,0
556,5,4,4,63,4,124,270,1
368,3,2,4,48,3,3,111,0
394,5,4,122,55,4,4,249,0
358,4,4,122,59,3,4,248,0
370,3,3,3,55,2,4,127,0
355,4,3,3,50,3,3,118,0
384,4,3,122,55,3,2,241,0
370,5,2,4,49,4,3,111,0
364,4,3,4,50,4,4,120,0
357,4,3,4,59,3,2,121,0
380,4,3,5,54,3,3,123,0
368,3,3,3,53,3,4,116,0
423,5,3,4,62,3,4,147,0
357,4,3,121,54,3,3,231,0
363,4,3,4,62,3,3,132,0
489,5,3,4,46,3,121,234,1
359,3,3,122,46,3,3,231,0
367,3,2,121,47,4,3,240,0
494,3,121,122,57,2,3,354,2
423,5,4,122,70,4,5,280,0
370,2,3,4,49,3,5,108,0
373,4,3,4,54,3,4,122,0
487,4,121,3,52,2,4,239,2
370,3,4,122,56,3,3,238,0
398,4,3,4,54,2,3,120,0
463,5,2,122,60,4,4,255,0
554,4,121,4,55,3,3,238,2
408,4,3,4,56,5,5,136,0
465,3,3,4,51,3,122,230,1
367,3,1,2,55,3,3,111,0
389,4,3,4,55,3,4,128,0
354,4,3,122,50,3,3,230,0
377,3,3,4,59,3,2,122,0
511,4,3,123,54,2,121,361,1
379,3,2,4,59,3,4,119,0
356,4,2,4,52,3,4,119,0
367,4,3,4,57,3,2,121,0
482,2,122,123,52,3,3,350,2
417,5,4,122,60,3,3,263,0
358,7,2,3,48,3,3,111,0
401,4,3,123,58,3,3,248,0
369,4,3,123,54,3,3,253,0
560,6,4,124,63,3,123,411,1
363,4,3,122,52,2,3,233,0
383,4,3,122,54,3,2,239,0
410,4,3,5,71,3,2,139,0
395,5,3,122,53,3,5,253,0
356,4,2,122,51,4,4,238,0
382,4,4,5,51,3,3,118,0
363,3,3,122,49,3,3,233,0
395,5,3,5,55,3,3,127,0
371,4,3,4,53,3,3,120,0
365,3,1,4,52,3,3,120,0
435,5,6,7,66,6,4,155,0
497,4,3,122,57,2,121,358,1
504,5,2,122,55,4,122,362,1
362,4,3,122,53,3,3,239,0
388,5,2,3,51,3,3,122,0
360,3,3,120,43,3,3,222,0
412,5,2,122,59,4,5,260,0
425,5,3,121,72,5,4,286,0
365,3,2,122,56,3,3,236,0
384,3,3,122,48,2,3,231,0
365,5,2,122,52,3,3,237,0
360,3,3,5,60,3,3,127,0
392,5,3,122,55,3,3,242,0
375,5,4,5,55,2,3,121,0
391,4,4,4,57,4,3,131,0
395,4,4,123,64,3,4,251,0
366,3,3,3,56,3,2,119,0
403,5,4,122,49,2,3,239,0
520,4,3,4,56,3,122,245,1
506,4,5,4,48,3,123,239,1
374,5,2,123,53,3,4,238,0
503,4,121,4,50,4,3,239,2
396,5,4,123,66,4,4,258,0
353,3,4,123,52,3,2,236,0
409,4,3,122,54,3,3,238,0
390,6,3,3,54,3,4,126,0
491,4,4,123,53,4,121,355,1
406,4,3,5,60,3,4,136,0
366,3,3,3,54,3,3,116,0
415,4,3,4,63,3,3,145,0
454,4,3,122,47,3,3,265,0
512,4,2,3,46,3,121,233,1
344,4,2,3,51,3,3,110,0
491,5,121,122,50,3,3,351,2
379,4,3,122,51,3,3,235,0
390,5,3,4,57,3,3,128,0
393,5,4,123,60,7,3,266,0
407,5,3,4,54,3,5,139,0
506,4,3,4,48,3,121,239,1
373,4,3,122,54,3,4,235,0
382,3,3,4,47,3,3,105,0
375,3,3,4,59,3,3,124,0
354,3,3,122,52,1,3,234,0
353,3,2,122,54,3,3,232,0
353,4,3,122,51,1,3,234,0
492,3,3,4,52,3,122,241,1
380,4,4,4,54,4,3,126,0
356,4,3,4,59,3,3,127,0
397,5,2,3,53,3,4,119,0
489,3,3,4,52,3,121,233,1
362,3,3,4,58,2,3,121,0
368,4,3,4,52,3,3,124,0
367,5,2,123,52,3,3,237,0
372,4,3,122,50,3,3,239,0
348,4,3,121,49,3,3,231,0
463,4,121,121,54,4,3,358,2
383,4,3,123,58,4,3,251,0
360,4,3,5,44,4,3,112,0
338,4,3,122,52,3,3,234,0
351,3,3,4,48,3,4,111,0
410,5,3,4,56,4,4,140,0
345,3,3,122,50,3,3,222,0
343,2,2,4,53,3,3,112,0
364,3,3,4,55,1,3,119,0
390,6,4,123,65,3,3,258,0
382,3,3,122,53,5,3,240,0
363,3,3,5,55,3,3,119,0
371,3,3,4,53,3,3,114,0
385,6,2,122,56,3,4,245,0
500,3,3,122,60,3,122,366,1
392,4,3,124,57,4,5,259,0
467,2,121,123,46,3,2,342,2
492,4,3,4,49,3,121,230,1
513,4,3,5,60,3,121,246,1
516,4,4,5,57,3,121,245,1
343,3,3,5,50,3,4,116,0
369,4,3,4,53,4,3,127,0
410,4,3,4,48,2,3,113,0
359,4,3,121,53,3,3,232,0
343,3,4,5,48,3,3,112,0
346,4,2,4,51,2,3,109,0
487,3,121,122,46,3,3,347,2
408,3,4,122,63,4,4,255,0
357,4,3,4,53,3,3,119,0
357,4,3,122,50,3,4,232,0
401,5,4,6,56,3,3,130,0
382,4,3,4,48,3,4,121,0
411,5,4,3,56,4,4,135,0
516,4,121,122,52,3,3,350,2
403,3,3,5,49,4,3,119,0
438,5,3,4,62,3,8,153,0
377,4,4,123,57,3,3,242,0
399,4,2,4,54,3,3,124,0
346,3,3,122,50,2,3,235,0
436,5,3,122,63,4,3,272,0
372,5,2,122,50,3,4,235,0
366,4,3,121,47,3,3,225,0
479,4,121,4,46,3,3,225,2
353,3,4,122,55,2,3,238,0
354,4,2,3,51,4,2,111,0
535,5,2,121,47,3,122,352,1
388,4,3,5,58,3,4,130,0
380,4,3,121,54,3,2,237,0
379,3,3,122,52,3,2,235,0
373,3,3,4,50,3,4,120,0
407,5,4,4,53,4,4,132,0
393,5,3,4,62,4,4,132,0
389,4,3,122,55,3,2,241,0
351,5,3,5,57,3,3,128,0
499,4,121,4,57,2,3,240,2
388,4,3,122,50,2,3,233,0
418,5,4,122,54,5,4,260,0
453,7,3,121,52,3,4,241,0
488,5,3,4,50,3,121,231,1
490,4,121,4,49,3,4,239,2
406,5,4,5,58,4,4,144,0
356,4,2,4,50,3,3,114,0
406,5,2,4,50,3,3,131,0
498,4,121,5,54,3,3,236,2
519,4,3,4,53,1,120,233,1
344,5,3,121,47,1,3,227,0
513,5,122,123,58,3,3,377,2
356,3,3,4,48,4,3,111,0
498,6,121,4,56,3,3,246,2
500,3,2,122,56,3,121,352,1
354,3,3,122,59,2,3,238,0
526,4,3,123,56,2,122,369,1
366,4,4,122,55,3,3,239,0
359,3,2,122,51,4,3,232,0
356,4,3,4,46,2,3,109,0
381,4,5,4,55,3,2,121,0
417,6,2,4,62,4,4,143,0
374,4,4,5,54,3,3,123,0
363,4,3,4,53,3,4,124,0
364,3,3,4,57,3,3,123,0
436,4,2,4,56,3,3,120,0
495,4,3,122,51,2,122,353,1
369,3,3,121,51,3,3,240,0
510,5,121,4,58,2,3,247,2
370,3,3,121,53,3,3,235,0
379,4,3,122,57,3,3,241,0
379,4,2,3,48,5,2,119,0
385,4,3,4,50,3,2,117,0
416,6,3,4,59,3,4,141,0
351,4,3,4,54,3,3,119,0
494,2,3,123,62,2,121,363,1
501,4,121,4,45,3,4,234,2
363,4,2,4,50,4,4,121,0
375,5,2,4,51,3,3,115,0
371,4,2,122,50,4,3,239,0
490,4,122,123,52,3,2,354,2
493,4,3,123,54,3,122,358,1
442,5,3,4,53,4,4,132,0
381,4,3,6,61,3,3,130,0
507,4,120,5,49,3,3,235,2
369,4,3,122,52,3,4,232,0
347,4,2,4,52,3,3,120,0
369,4,3,3,47,3,3,110,0
382,4,3,4,50,3,3,117,0
388,4,3,2,51,3,3,118,0
369,4,4,123,54,3,3,241,0
386,5,3,121,63,2,3,248,0
490,4,3,121,53,3,121,352,1
362,5,3,122,51,3,3,235,0
360,4,3,122,52,3,3,234,0
587,4,3,5,55,3,122,245,1
466,3,3,122,54,3,121,350,1
412,6,4,123,58,4,4,260,0
379,4,2,3,42,3,4,116,0
505,3,3,122,57,2,122,356,1
508,5,3,122,50,3,122,357,1
349,4,3,4,48,3,4,113,0
489,3,121,122,49,3,3,348,2
349,4,2,121,50,3,3,230,0
376,4,3,122,54,3,3,238,0
361,3,3,4,51,3,3,115,0
408,5,3,122,52,4,8,246,0
350,3,3,4,46,3,3,109,0
380,4,2,4,61,3,3,126,0
373,5,2,5,51,3,3,125,0
350,4,2,3,43,3,3,102,0
408,4,3,122,59,4,5,256,0
330,4,4,121,48,3,3,225,0
395,4,3,4,51,3,3,116,0
