Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
385,3,3,162,48,2,2,265,0
550,5,3,161,102,50,50,434,2
387,5,3,162,47,4,4,282,0
374,3,3,162,43,3,3,267,0
550,4,3,3,102,49,50,271,2
398,5,1,5,49,3,5,124,0
361,4,3,162,38,2,3,262,0
483,54,3,3,110,3,3,225,1
395,4,3,3,45,6,3,119,0
371,3,2,4,48,3,3,113,0
358,5,3,4,48,4,2,121,0
391,5,3,162,41,3,3,271,0
543,4,3,162,110,49,49,433,2
372,5,2,161,46,2,4,266,0
602,5,4,162,120,50,51,463,2
378,10,2,161,35,4,5,280,0
519,5,3,4,107,49,49,270,2
381,3,3,161,44,3,4,269,0
360,3,3,162,51,3,2,274,0
481,54,2,3,103,3,3,223,1
538,5,2,4,107,49,50,271,2
364,4,3,4,41,2,3,105,0
504,3,2,162,104,49,50,425,2
374,6,2,4,45,3,3,116,0
332,4,3,4,45,3,3,109,0
432,4,2,4,45,3,4,112,0
519,5,3,3,107,49,50,270,2
369,4,3,4,47,3,3,114,0
555,6,3,162,106,50,49,432,2
385,5,4,4,48,3,3,120,0
359,4,3,3,43,1,3,114,0
334,4,2,3,40,2,3,109,0
363,5,3,4,44,3,4,115,0
585,5,3,5,111,50,51,288,2
533,4,2,162,100,49,53,436,2
357,4,2,3,45,3,3,109,0
379,4,3,5,44,3,7,121,0
379,3,2,162,41,3,2,268,0
523,4,2,3,108,49,49,267,2
385,3,3,162,44,3,4,262,0
362,4,2,161,46,3,3,272,0
372,3,2,161,45,3,3,271,0
380,4,2,4,47,2,3,114,0
361,3,3,4,45,3,3,113,0
364,4,3,162,56,2,2,281,0
582,5,4,162,108,50,51,445,2
545,5,2,2,107,49,49,271,2
522,3,2,161,112,49,49,430,2
375,4,2,163,49,3,3,275,0
386,5,2,161,43,3,4,280,0
378,4,3,162,50,3,3,276,0
507,53,19,178,113,3,3,422,1
369,3,3,3,49,2,2,119,0
507,54,2,161,104,3,4,386,1
568,3,2,4,106,49,49,265,2
387,5,3,3,45,3,4,122,0
388,4,2,162,41,2,3,267,0
353,3,3,3,46,3,4,112,0
366,4,3,4,42,4,3,114,0
342,4,2,3,45,3,3,107,0
410,5,3,4,52,5,6,138,0
372,5,2,4,40,3,3,108,0
349,3,3,4,47,2,3,110,0
394,4,3,162,50,3,2,271,0
383,3,2,4,45,4,4,108,0
499,3,3,4,102,49,49,265,2
366,5,2,3,42,3,4,116,0
370,4,2,161,40,3,3,268,0
360,4,3,3,50,3,3,115,0
408,3,2,161,45,3,3,272,0
378,4,3,162,48,3,3,275,0
373,3,2,162,51,3,3,277,0
381,3,3,162,49,3,2,277,0
375,3,3,5,49,2,3,119,0
378,3,3,162,45,2,2,274,0
388,3,4,162,44,3,5,269,0
542,56,2,4,115,4,5,250,1
398,4,3,162,52,3,3,285,0
376,3,2,161,44,3,3,260,0
387,6,3,4,48,3,3,132,0
378,3,3,162,50,3,3,270,0
512,4,3,4,103,49,50,269,2
534,55,2,162,112,4,4,410,1
578,5,2,162,109,50,50,442,2
512,4,2,3,103,49,49,263,2
358,4,2,161,45,3,3,273,0
513,4,2,161,108,49,48,426,2
405,5,3,4,56,4,4,136,0
471,53,3,161,100,5,2,376,1
422,4,2,161,45,2,3,266,0
381,3,3,161,43,2,2,268,0
377,4,2,162,45,3,3,268,0
373,3,2,162,50,2,3,270,0
470,54,2,4,109,2,3,223,1
363,3,3,162,45,3,3,270,0
382,4,3,162,42,3,4,269,0
350,4,3,3,46,3,3,111,0
364,3,2,161,45,3,3,272,0
475,4,2,162,51,3,3,273,0
480,54,2,5,105,2,2,222,1
376,3,3,162,41,3,3,265,0
352,4,3,4,48,3,3,117,0
