Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
356,4,3,4,49,2,3,121,0
350,3,2,97,45,2,3,202,0
353,2,2,96,43,3,2,198,0
466,31,3,97,89,30,3,299,1
483,32,2,97,88,31,3,310,1
356,4,3,3,45,3,3,109,0
452,4,3,97,46,47,46,287,2
366,4,3,4,50,3,3,118,0
354,3,2,3,43,2,3,104,0
449,32,2,3,86,30,2,201,1
338,3,2,5,47,2,2,111,0
357,3,3,4,47,3,2,117,0
450,32,3,96,84,30,1,296,1
382,3,3,3,47,4,4,113,0
353,2,2,97,47,3,3,195,0
396,5,3,3,56,3,5,134,0
333,3,2,97,42,2,3,191,0
335,3,2,4,43,2,2,101,0
346,3,2,97,43,3,3,200,0
385,3,4,4,56,8,3,128,0
445,2,3,4,44,47,47,196,2
354,3,2,4,44,3,2,103,0
438,31,3,3,85,30,3,207,1
358,3,3,4,42,2,3,99,0
387,4,3,4,48,4,3,134,0
336,3,3,3,40,2,3,103,0
336,4,2,4,56,3,4,115,0
374,4,2,3,59,3,3,123,0
446,3,2,97,42,46,47,287,2
371,4,3,98,66,3,3,223,0
364,2,2,96,45,2,6,213,0
366,4,3,3,46,3,4,114,0
477,32,3,96,87,31,3,306,1
365,4,3,4,45,2,2,106,0
338,4,2,96,45,3,3,203,0
428,3,2,96,41,47,48,289,2
464,3,3,4,46,47,48,202,2
348,4,3,4,51,3,2,116,0
331,3,2,3,45,2,3,105,0
403,6,3,96,50,6,4,230,0
410,6,2,3,55,3,4,138,0
353,3,2,3,45,3,3,114,0
324,3,2,3,43,2,2,104,0
362,3,3,96,49,3,3,206,0
361,3,2,97,46,3,2,201,0
370,3,2,97,47,2,2,203,0
428,3,2,3,50,47,47,203,2
357,3,3,97,50,3,3,208,0
348,3,2,4,47,2,2,102,0
343,4,2,4,41,2,3,107,0
453,4,2,97,51,47,47,299,2
349,3,2,4,41,3,2,110,0
345,3,3,97,49,2,3,203,0
441,32,3,3,85,31,2,202,1
468,33,3,96,85,30,3,302,1
362,5,2,98,42,3,3,200,0
379,5,3,97,42,3,3,202,0
350,3,2,97,47,2,3,194,0
351,3,2,4,42,2,3,101,0
397,5,3,4,48,3,3,120,0
358,4,2,97,44,3,2,198,0
339,4,3,97,46,2,3,197,0
340,3,2,96,45,2,3,199,0
349,4,2,97,46,3,3,201,0
334,3,2,96,43,2,2,194,0
453,4,2,96,42,46,47,290,2
354,3,2,3,43,2,3,102,0
376,3,2,97,51,2,3,211,0
320,3,3,97,43,3,2,199,0
453,3,3,4,39,47,47,197,2
362,3,3,96,42,3,3,202,0
352,3,2,96,49,3,2,200,0
437,3,3,96,43,46,47,286,2
339,4,2,97,42,2,3,200,0
345,3,3,4,48,2,2,103,0
354,4,2,96,42,2,2,202,0
353,3,3,3,47,3,2,110,0
437,2,3,97,43,47,47,291,2
464,31,3,4,93,30,2,212,1
371,3,2,3,55,3,3,113,0
340,3,2,4,43,2,3,96,0
487,5,2,97,47,47,48,297,2
382,4,2,97,43,2,3,198,0
318,3,3,4,44,2,2,99,0
357,3,2,4,47,2,3,113,0
375,2,3,4,47,3,3,110,0
448,31,2,4,85,30,3,203,1
451,5,3,4,45,47,48,208,2
349,3,2,3,46,2,2,105,0
352,3,3,96,49,2,3,201,0
367,3,2,97,50,3,3,210,0
347,4,2,96,43,2,3,193,0
342,3,2,3,46,2,3,103,0
459,32,2,97,89,30,3,299,1
355,3,2,4,42,3,2,102,0
376,4,2,3,46,3,6,115,0
374,4,3,97,49,3,3,209,0
339,3,2,3,41,3,2,104,0
361,4,3,97,48,3,2,200,0
393,6,2,96,42,3,4,216,0
342,3,3,4,47,2,2,117,0
357,3,2,3,46,3,2,108,0
332,4,2,96,47,3,3,202,0
384,3,3,5,45,2,2,108,0
327,3,3,96,41,2,3,193,0
347,3,2,3,42,2,2,103,0
337,3,3,97,40,2,2,188,0
356,4,3,96,42,3,4,195,0
382,4,3,5,56,3,4,122,0
329,3,3,5,39,2,3,99,0
366,3,4,98,49,3,3,213,0
345,3,2,96,46,2,2,197,0
348,4,3,3,44,2,3,103,0
357,2,3,96,45,3,3,199,0
436,4,3,96,47,2,3,202,0
352,4,2,4,43,3,2,106,0
349,3,2,4,40,2,3,106,0
338,4,2,4,43,2,2,106,0
513,6,2,3,46,48,49,217,2
378,5,3,4,57,3,2,122,0
457,2,3,97,49,47,47,289,2
450,4,3,3,43,46,48,198,2
339,2,3,4,43,2,3,99,0
352,3,2,3,43,3,3,108,0
332,3,3,97,46,2,2,202,0
383,3,2,2,50,2,2,115,0
375,4,2,97,45,2,3,199,0
366,3,2,2,42,3,3,107,0
357,3,2,4,40,2,3,102,0
363,3,2,96,51,2,3,209,0
344,3,2,97,42,2,2,197,0
359,3,3,97,46,2,3,201,0
329,3,2,96,38,3,2,186,0
449,4,2,4,45,46,47,197,2
341,3,3,97,44,3,2,198,0
354,3,2,97,49,2,3,204,0
367,4,2,97,42,3,3,197,0
427,3,2,97,44,47,47,285,2
329,2,1,97,42,3,3,198,0
334,3,2,97,46,3,3,203,0
392,3,3,4,51,2,2,108,0
355,4,2,97,46,3,2,199,0
357,3,3,97,44,3,2,200,0
368,3,2,96,44,3,3,208,0
341,3,2,4,45,2,3,111,0
