Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
378,6,3,144,49,5,3,260,0
355,4,2,4,51,2,3,111,0
358,3,3,144,50,2,2,253,0
361,4,2,4,46,2,3,113,0
350,3,3,4,48,2,3,113,0
430,4,4,4,51,4,3,121,0
363,4,3,5,50,2,2,113,0
475,37,2,3,51,36,38,216,2
350,3,2,4,51,3,2,113,0
355,3,3,144,41,2,2,246,0
384,4,2,3,48,2,3,115,0
467,37,2,4,52,36,37,214,2
381,4,2,5,50,2,3,111,0
368,3,3,144,48,1,3,248,0
345,3,3,143,43,2,2,245,0
357,3,3,144,48,3,3,250,0
340,3,3,4,48,2,3,112,0
346,4,3,3,49,2,2,107,0
340,3,2,144,47,3,2,244,0
359,3,3,5,49,3,3,114,0
346,3,2,4,49,3,3,112,0
375,5,3,144,43,3,2,253,0
349,3,2,143,46,2,3,248,0
354,3,2,143,49,2,3,247,0
359,4,3,144,50,3,3,259,0
370,4,2,4,50,2,2,113,0
375,4,2,143,49,3,3,253,0
368,3,3,143,46,2,3,248,0
352,3,3,143,49,2,2,254,0
365,4,3,4,46,3,2,112,0
467,4,54,144,51,54,3,360,1
473,4,54,144,49,55,3,356,1
340,2,1,144,46,2,2,243,0
340,3,2,3,46,2,2,111,0
374,3,3,143,50,2,2,254,0
353,5,3,4,45,3,3,109,0
442,4,53,3,45,54,2,208,1
368,3,3,144,43,2,2,237,0
369,3,3,4,48,2,2,113,0
360,3,2,143,51,2,3,247,0
359,4,3,4,51,3,2,121,0
346,3,3,143,49,3,2,249,0
372,4,2,3,47,3,3,116,0
359,3,3,4,47,2,3,114,0
491,4,54,144,51,54,3,360,1
439,37,2,3,46,36,36,205,2
367,3,2,144,51,2,2,252,0
332,4,2,3,49,3,2,118,0
467,37,3,4,54,36,37,215,2
370,4,2,3,51,3,2,114,0
350,5,3,3,51,4,3,116,0
342,3,1,5,47,1,3,108,0
452,3,54,144,49,54,2,352,1
458,3,54,144,48,54,3,353,1
339,4,2,144,50,3,3,257,0
345,4,4,3,46,2,3,109,0
409,3,3,144,50,3,3,262,0
359,4,3,144,50,2,3,253,0
521,41,2,144,57,38,39,381,2
348,3,2,144,50,2,2,249,0
347,3,3,145,46,3,3,252,0
451,3,54,4,41,53,2,203,1
384,3,3,4,46,2,3,112,0
389,8,3,144,51,2,2,264,0
338,4,2,4,60,2,2,119,0
361,2,3,3,46,2,3,102,0
360,3,2,144,48,2,2,250,0
352,3,2,143,51,2,3,249,0
359,4,3,144,48,3,3,254,0
359,3,3,3,48,2,3,111,0
366,3,3,145,51,2,2,256,0
361,4,3,4,44,2,3,109,0
482,38,3,4,49,37,37,215,2
381,4,3,144,57,3,3,263,0
354,4,3,4,53,2,2,114,0
352,4,3,4,56,3,2,122,0
334,3,2,4,49,1,2,112,0
446,3,53,4,48,53,2,208,1
405,5,3,143,53,3,3,269,0
543,6,55,146,59,56,4,406,1
370,4,2,3,47,3,3,106,0
358,3,3,144,55,2,1,259,0
362,3,2,143,50,2,3,254,0
378,4,2,144,47,3,2,254,0
380,3,3,4,48,3,3,116,0
363,4,3,143,48,2,3,254,0
351,3,2,3,44,3,3,104,0
368,5,3,144,45,4,3,255,0
461,37,3,144,50,36,37,354,2
347,4,2,5,52,3,3,120,0
353,3,2,144,49,2,3,255,0
460,38,3,144,47,37,37,356,2
360,5,3,4,51,3,3,116,0
339,3,2,4,41,2,3,106,0
363,3,1,4,46,2,3,103,0
455,3,54,4,47,52,2,211,1
465,3,54,4,48,54,3,218,1
364,4,3,3,51,2,3,113,0
452,37,2,144,51,37,37,352,2
342,3,2,143,44,2,2,235,0
357,4,2,144,50,3,2,252,0
462,3,54,143,50,53,3,351,1
363,4,2,144,50,2,3,255,0
373,3,3,144,44,3,2,244,0
335,4,3,4,48,2,2,112,0
376,5,2,3,46,3,3,115,0
362,7,3,144,49,3,3,258,0
353,3,3,144,44,2,2,246,0
360,4,2,4,47,2,3,112,0
337,3,3,4,48,2,3,113,0
375,2,3,4,52,2,3,114,0
432,4,3,5,50,3,3,121,0
368,4,2,4,49,3,3,111,0
355,5,2,144,49,3,2,249,0
469,3,55,145,54,53,3,359,1
364,3,2,3,51,2,3,114,0
356,3,3,143,41,3,3,242,0
456,38,2,4,52,37,37,221,2
425,6,3,144,56,4,4,286,0
356,3,3,144,52,2,2,257,0
372,5,3,4,47,3,3,117,0
354,3,2,3,46,2,3,106,0
357,3,2,3,53,2,2,108,0
363,3,2,144,46,2,2,251,0
362,3,3,144,49,2,2,251,0
361,4,2,4,46,2,2,109,0
374,4,3,4,52,2,3,120,0
458,3,53,145,50,54,3,361,1
371,4,2,143,53,3,3,254,0
351,3,3,144,48,2,2,253,0
361,4,3,4,52,3,3,114,0
334,3,3,4,53,3,2,118,0
353,2,2,144,52,3,2,252,0
480,38,2,4,47,37,38,208,2
356,3,4,144,51,2,3,252,0
351,3,3,3,51,3,3,109,0
368,2,2,4,48,2,3,111,0
372,3,2,144,47,3,2,248,0
350,3,2,4,46,3,1,103,0
385,4,3,4,50,4,3,119,0
362,3,2,4,47,2,2,113,0
362,3,3,4,50,2,2,109,0
366,4,2,144,46,2,2,247,0
353,3,2,3,49,2,2,112,0
395,5,3,144,51,3,3,266,0
353,3,3,4,46,2,2,107,0
381,4,3,144,52,3,3,256,0
385,3,3,144,48,2,2,250,0
353,3,3,143,45,2,3,247,0
480,4,54,144,53,55,4,370,1
355,3,3,144,50,3,3,250,0
354,3,2,4,52,2,2,112,0
432,7,2,4,60,4,4,159,0
359,3,2,144,50,2,2,248,0
356,3,2,144,47,2,2,246,0
366,3,2,4,45,4,3,111,0
367,3,3,144,49,3,3,251,0
365,4,3,143,49,3,2,251,0
365,5,3,144,42,3,3,258,0
376,3,2,3,49,3,2,110,0
378,5,3,144,60,3,3,272,0
372,4,3,144,49,2,3,256,0
353,3,3,145,50,3,3,255,0
444,37,2,144,49,37,36,355,2
347,4,3,144,52,2,2,250,0
375,4,3,4,49,3,3,114,0
376,3,3,5,51,3,3,113,0
347,4,2,144,51,2,2,253,0
347,3,3,144,51,2,3,252,0
348,4,3,4,50,2,2,112,0
374,4,3,4,49,3,3,117,0
351,3,2,144,54,3,3,259,0
345,3,2,142,49,3,2,249,0
404,4,3,3,49,3,2,114,0
