Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
384,3,4,5,60,3,3,130,0
425,5,3,123,74,4,4,272,0
561,3,3,121,57,162,4,405,2
389,4,4,122,57,4,3,244,0
391,3,3,3,62,3,24,148,0
536,31,4,123,99,30,3,342,1
384,3,3,4,55,3,3,126,0
375,2,3,4,64,4,3,137,0
475,30,4,123,117,30,3,356,1
407,5,5,6,70,4,5,144,0
375,3,3,124,58,3,4,246,0
414,4,4,122,65,3,4,259,0
576,5,3,5,69,162,3,306,2
372,4,4,5,60,3,4,125,0
397,5,3,122,59,3,5,254,0
570,4,3,123,65,162,4,412,2
376,4,2,4,64,3,4,126,0
348,3,3,122,54,3,4,235,0
423,5,2,4,73,4,8,163,0
376,3,4,122,59,3,2,245,0
540,4,4,123,62,161,4,409,2
510,31,3,122,106,31,3,347,1
389,5,3,4,64,3,3,135,0
377,3,3,122,56,3,4,242,0
379,3,4,5,60,3,4,133,0
368,4,3,4,58,4,4,134,0
362,2,3,6,59,3,3,123,0
384,4,3,122,63,3,3,248,0
395,4,4,5,63,2,3,136,0
419,3,4,122,59,2,4,245,0
404,4,3,3,69,3,4,136,0
404,3,3,122,61,4,4,254,0
577,6,4,124,78,164,5,449,2
408,4,3,122,56,4,3,242,0
466,5,3,5,59,3,5,143,0
429,4,4,4,69,9,6,162,0
399,5,4,122,72,3,3,258,0
389,3,4,123,73,2,2,260,0
401,6,4,123,61,4,5,258,0
401,5,3,3,64,4,4,144,0
549,4,4,5,68,161,4,302,2
358,4,3,123,65,4,3,251,0
376,4,3,121,57,4,4,246,0
386,5,3,123,64,4,4,255,0
440,3,5,5,60,3,5,152,0
382,3,3,5,78,4,5,144,0
388,4,3,123,58,3,10,249,0
383,3,4,122,57,3,4,244,0
361,3,5,122,59,3,2,241,0
371,4,3,4,57,3,3,128,0
480,31,3,122,101,30,4,341,1
432,5,4,4,70,4,4,157,0
471,31,4,122,102,30,4,345,1
380,3,3,5,55,3,5,132,0
501,32,3,124,100,30,3,343,1
540,4,3,123,59,162,4,407,2
504,33,4,122,105,31,5,358,1
524,3,3,4,64,162,4,288,2
561,5,4,5,61,162,5,299,2
580,4,2,123,64,162,7,429,2
359,3,4,123,60,3,3,252,0
406,4,3,123,63,7,3,255,0
358,4,3,122,63,3,4,250,0
406,4,3,4,70,4,3,136,0
372,3,3,122,62,4,4,246,0
484,31,3,5,109,30,3,237,1
394,3,3,4,63,4,3,128,0
393,3,4,124,59,3,3,248,0
382,4,4,5,67,3,4,136,0
522,3,3,122,59,162,5,405,2
398,3,4,6,69,4,6,146,0
380,4,2,124,61,4,3,250,0
408,4,4,123,60,4,4,243,0
407,3,3,5,65,5,18,143,0
446,6,4,122,64,4,4,278,0
401,5,4,5,70,4,4,143,0
385,4,2,122,63,4,3,247,0
422,4,4,123,67,4,4,270,0
410,9,4,6,71,3,4,152,0
405,5,3,123,68,3,3,265,0
356,3,3,4,69,3,3,136,0
418,5,3,123,64,4,4,268,0
390,4,5,5,65,4,3,135,0
392,3,4,2,60,5,4,122,0
437,4,3,122,64,4,4,254,0
378,3,3,5,66,4,4,143,0
388,2,4,123,68,3,3,254,0
568,3,3,5,68,162,4,311,2
365,2,3,4,59,4,3,121,0
372,5,4,4,53,3,4,128,0
542,4,3,123,59,161,3,405,2
392,5,3,124,63,4,3,253,0
375,4,3,121,61,3,3,243,0
406,4,4,123,67,4,4,258,0
386,3,3,5,63,4,4,133,0
547,4,3,4,59,161,6,289,2
382,3,3,122,62,3,4,255,0
575,4,3,4,59,161,4,293,2
383,3,3,123,66,3,4,259,0
384,3,4,5,57,2,4,130,0
369,4,4,123,61,4,3,252,0
365,3,3,4,63,4,4,134,0
369,3,4,3,61,4,4,129,0
403,4,4,122,68,3,5,258,0
391,4,3,5,67,3,4,136,0
385,4,3,4,71,4,4,139,0
377,3,4,122,60,4,4,251,0
364,3,3,5,63,4,3,127,0
547,33,4,5,110,32,5,259,1
418,5,4,124,74,4,5,285,0
377,4,4,122,63,4,3,254,0
377,4,2,122,61,3,3,247,0
370,4,3,122,67,4,4,252,0
369,3,3,6,64,2,4,127,0
374,3,3,122,60,4,5,249,0
376,3,3,122,58,4,3,246,0
405,5,5,5,56,4,4,141,0
402,3,3,4,61,2,3,122,0
538,2,4,123,65,161,2,407,2
366,3,3,122,54,4,5,241,0
480,5,4,123,78,3,5,293,0
396,3,3,123,57,3,2,243,0
468,31,4,5,112,30,4,240,1
395,4,4,4,70,4,4,147,0
373,4,3,122,61,3,4,248,0
369,3,2,123,60,3,5,248,0
384,4,3,5,53,3,4,119,0
412,4,4,123,64,3,4,265,0
394,3,4,122,58,3,4,242,0
471,5,3,2,54,4,4,129,0
388,4,4,4,55,4,4,128,0
380,3,3,123,61,3,3,249,0
383,3,4,6,68,4,5,144,0
383,4,4,123,60,4,4,250,0
401,3,2,3,68,3,3,134,0
372,3,4,5,61,3,5,133,0
540,4,3,123,71,161,3,422,2
386,6,3,4,59,4,4,128,0
405,5,4,5,65,4,4,146,0
419,3,4,123,69,3,3,261,0
486,5,4,6,83,5,5,178,0
371,3,4,5,62,3,4,129,0
512,33,4,122,108,31,4,361,1
413,5,3,122,61,4,4,255,0
405,3,3,123,67,8,4,262,0
386,10,3,4,62,3,4,141,0
543,7,5,123,64,162,4,419,2
374,3,4,122,58,3,4,247,0
418,5,4,6,68,4,3,157,0
377,3,3,3,56,3,5,125,0
486,7,4,6,72,5,6,218,0
412,4,4,5,62,4,3,144,0
355,4,3,123,59,4,4,249,0
396,3,3,123,61,4,4,249,0
384,4,4,122,74,3,4,264,0
405,3,4,123,64,5,3,255,0
423,15,4,123,59,4,4,259,0
415,4,4,123,75,3,3,265,0
502,31,4,122,110,31,4,357,1
538,3,3,5,65,162,4,294,2
386,4,3,122,56,4,5,249,0
398,5,2,123,60,4,2,253,0
428,5,4,4,73,3,4,163,0
623,5,3,4,70,163,6,321,2
384,4,2,5,63,2,3,125,0
399,3,4,122,65,4,3,253,0
559,6,3,4,66,162,4,305,2
390,3,4,3,65,3,4,130,0
392,4,4,6,63,4,4,139,0
504,31,3,124,107,30,3,347,1
