Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
409,5,2,5,45,6,5,131,0
431,4,3,4,59,5,5,148,0
355,4,3,4,52,4,4,120,0
371,4,2,4,55,4,3,129,0
352,3,3,3,43,4,5,111,0
383,5,3,4,51,4,4,123,0
366,3,3,4,46,4,3,115,0
389,6,2,4,51,4,4,124,0
368,5,4,4,53,4,4,126,0
352,4,3,4,45,4,4,114,0
361,3,2,5,44,5,4,118,0
420,5,2,3,55,4,5,136,0
427,5,3,4,54,5,5,139,0
367,3,3,4,50,4,4,117,0
415,5,2,3,52,4,4,139,0
353,4,3,4,44,4,4,113,0
400,5,3,3,58,3,3,131,0
358,3,2,3,48,4,4,112,0
358,4,3,4,48,3,4,118,0
340,3,2,4,43,3,4,118,0
396,5,3,4,52,3,4,142,0
535,5,102,4,64,4,5,255,1
395,3,4,5,51,4,4,128,0
366,3,3,3,46,4,4,115,0
373,3,3,3,53,5,4,122,0
428,6,3,4,57,4,5,139,0
403,6,3,4,43,4,4,128,0
364,4,2,3,48,4,4,115,0
395,2,3,4,61,3,4,129,0
391,4,2,4,54,3,4,124,0
504,6,102,4,47,5,3,229,1
517,3,49,4,107,50,3,268,2
497,4,101,3,44,5,4,211,1
497,4,102,3,43,4,7,213,1
378,4,2,3,44,4,5,117,0
532,5,49,3,105,51,5,268,2
477,4,102,3,48,4,5,223,1
346,3,2,3,46,4,4,114,0
368,4,3,4,46,3,4,113,0
565,3,49,4,119,51,4,285,2
361,3,3,3,52,3,4,132,0
470,5,102,4,54,3,5,223,1
393,4,3,4,44,5,5,133,0
401,4,3,4,44,3,4,124,0
352,4,2,4,47,3,3,116,0
387,3,2,3,56,3,4,124,0
401,5,3,4,51,4,4,140,0
361,4,3,3,45,2,3,113,0
365,4,3,4,49,4,4,121,0
362,3,2,3,46,3,3,115,0
380,3,3,5,52,3,4,123,0
358,4,3,3,43,4,4,118,0
604,6,49,4,124,50,4,311,2
386,4,3,4,56,3,3,126,0
403,5,3,4,49,5,5,131,0
371,4,3,4,47,4,4,124,0
512,3,49,4,115,50,4,284,2
494,5,101,4,52,5,3,220,1
362,4,3,4,47,4,4,120,0
385,4,3,4,50,4,4,120,0
389,9,3,4,44,5,3,121,0
465,4,102,4,49,4,4,218,1
471,3,102,3,43,4,4,210,1
362,3,2,4,44,4,4,109,0
467,4,102,5,53,4,4,223,1
344,4,3,4,50,4,4,119,0
394,4,3,3,57,3,3,140,0
349,3,2,3,50,3,4,113,0
383,4,3,5,65,4,4,143,0
362,4,3,4,46,4,4,113,0
414,6,4,4,54,4,4,140,0
450,3,102,4,52,4,3,205,1
359,3,3,4,49,4,4,122,0
518,4,49,5,115,49,4,277,2
371,4,3,4,44,3,5,119,0
367,4,3,3,52,4,4,120,0
371,5,3,4,53,4,5,123,0
550,3,49,4,112,50,4,272,2
352,4,3,3,44,3,4,116,0
370,5,2,3,46,8,4,120,0
416,4,3,4,46,4,3,113,0
403,4,4,5,57,5,4,134,0
394,4,3,3,53,4,4,130,0
404,5,2,4,53,4,4,128,0
379,4,2,3,41,3,4,114,0
352,4,3,4,46,4,4,115,0
364,4,2,3,50,3,5,121,0
384,4,3,4,55,4,4,133,0
354,5,2,3,46,3,4,120,0
349,4,3,4,46,3,3,115,0
363,4,3,4,51,5,5,127,0
420,5,3,4,51,4,4,139,0
369,5,2,4,51,2,3,115,0
353,3,2,5,46,5,3,113,0
372,4,2,3,50,4,3,116,0
387,4,2,3,46,3,3,117,0
390,3,2,4,44,4,4,114,0
357,3,2,3,47,3,3,111,0
518,6,102,4,53,5,5,238,1
339,3,2,4,46,3,4,116,0
525,4,49,4,104,50,4,274,2
351,4,3,4,46,4,4,120,0
451,4,102,4,45,3,3,214,1
397,5,3,4,48,5,5,133,0
353,4,3,4,52,3,3,127,0
442,5,4,4,54,5,5,139,0
390,4,4,3,58,4,3,130,0
359,4,2,4,53,4,4,123,0
428,6,3,5,60,5,4,158,0
530,5,49,3,105,50,4,273,2
