Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
347,3,2,122,49,2,3,224,0
498,4,67,4,55,67,3,250,2
517,5,67,4,52,68,4,244,2
378,4,3,4,51,3,3,115,0
422,5,2,5,62,4,4,146,0
531,114,4,4,52,4,4,247,1
371,3,2,121,44,3,3,227,0
370,3,3,5,52,3,3,118,0
365,3,3,5,57,2,3,126,0
364,3,2,4,55,2,4,117,0
383,4,2,122,52,4,3,234,0
373,3,4,5,54,3,3,119,0
374,3,3,4,48,3,5,120,0
394,6,3,122,48,3,4,232,0
369,3,3,122,47,2,3,227,0
509,4,67,122,49,68,3,361,2
414,5,3,4,58,3,3,130,0
368,4,3,122,52,3,3,234,0
371,4,3,4,53,4,3,118,0
390,5,3,121,54,3,4,240,0
389,5,3,123,48,3,4,237,0
376,4,3,122,41,2,4,222,0
353,2,2,3,52,4,3,115,0
498,4,67,122,53,67,3,366,2
485,113,3,4,44,4,3,214,1
368,3,3,122,52,3,4,236,0
381,4,2,122,50,3,3,233,0
369,3,3,121,52,3,3,234,0
525,4,66,4,47,67,3,243,2
398,4,3,5,49,3,3,119,0
364,4,3,4,53,2,3,116,0
380,3,4,4,53,3,2,120,0
393,3,2,3,46,3,2,109,0
380,4,3,122,51,3,3,236,0
408,6,4,5,59,5,4,146,0
373,3,3,2,45,3,4,107,0
538,6,67,4,43,68,2,252,2
412,6,3,121,43,3,3,247,0
403,5,3,4,50,2,3,134,0
498,4,66,122,50,67,3,363,2
399,3,2,4,51,2,4,118,0
371,4,3,4,55,3,3,121,0
347,3,3,122,45,3,4,228,0
371,3,3,4,53,3,3,122,0
394,3,3,122,57,3,3,242,0
376,4,3,122,51,3,3,241,0
373,3,2,121,53,4,3,232,0
366,4,3,4,48,3,3,114,0
374,4,3,4,50,2,3,112,0
