Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
522,4,4,4,181,2,3,252,1
349,4,2,4,44,2,4,111,0
382,4,2,4,61,2,2,124,0
503,4,2,5,177,3,3,250,1
395,6,3,4,47,4,5,131,0
497,4,72,4,58,3,72,260,2
418,6,4,3,59,4,4,143,0
367,4,3,5,50,4,4,125,0
352,4,3,3,54,3,4,122,0
481,3,2,4,167,3,4,232,1
357,4,3,4,44,4,3,112,0
385,3,4,5,54,3,3,123,0
505,5,4,5,169,2,4,241,1
407,5,3,3,57,2,4,130,0
428,5,3,3,57,4,3,137,0
368,5,3,3,46,3,4,111,0
364,4,2,4,50,3,3,118,0
410,6,2,5,52,3,4,133,0
400,4,3,3,50,3,2,118,0
386,4,2,4,54,3,3,121,0
364,9,3,4,47,3,3,118,0
373,4,3,3,51,2,3,116,0
379,4,3,4,57,3,4,120,0
374,4,2,4,47,3,3,113,0
379,4,2,4,55,2,3,126,0
361,4,3,3,55,2,4,122,0
367,4,4,4,57,4,4,126,0
508,4,71,3,46,3,73,248,2
365,3,3,3,55,3,3,118,0
401,4,3,4,57,3,3,126,0
391,6,3,5,59,3,3,126,0
344,4,3,4,41,3,3,100,0
383,6,3,4,49,3,3,130,0
474,4,2,4,158,3,4,227,1
364,3,3,4,51,2,4,119,0
369,3,2,3,44,2,4,111,0
340,4,2,3,47,3,3,112,0
398,6,3,4,51,3,3,132,0
399,4,2,3,48,2,4,122,0
373,4,3,4,59,3,3,122,0
356,4,2,4,45,2,3,113,0
510,5,72,3,46,3,73,250,2
384,5,2,3,51,2,2,118,0
499,4,72,4,44,2,72,244,2
510,4,71,3,49,3,71,255,2
346,4,3,4,48,2,2,108,0
544,4,72,3,50,3,73,259,2
486,4,4,4,174,3,3,246,1
362,4,3,5,54,3,3,124,0
479,4,3,3,160,3,3,229,1
375,4,3,3,54,3,4,121,0
350,5,3,4,50,3,4,111,0
498,4,72,5,46,4,72,255,2
