Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
365,3,2,130,50,2,3,239,0
386,5,3,130,53,2,3,246,0
358,4,3,4,53,1,2,116,0
357,4,2,3,51,2,2,109,0
356,3,3,3,49,2,2,113,0
360,2,2,130,44,2,1,229,0
379,4,2,4,53,3,2,122,0
339,3,3,4,50,5,3,115,0
339,3,2,4,47,2,2,114,0
359,3,3,3,48,2,3,113,0
349,2,3,5,44,3,3,109,0
366,4,3,4,48,2,3,114,0
448,3,3,129,50,3,2,240,0
405,3,3,130,60,2,3,259,0
376,5,3,131,50,3,3,243,0
357,4,3,3,45,2,3,112,0
354,3,3,4,49,2,2,113,0
387,4,2,130,51,3,3,250,0
374,4,3,3,46,3,2,111,0
507,3,2,129,127,2,77,388,2
360,4,3,129,41,2,3,230,0
342,3,2,3,41,2,2,101,0
381,4,4,129,46,3,3,243,0
368,3,2,130,45,3,3,236,0
357,4,2,129,48,2,2,239,0
350,3,4,130,45,2,3,234,0
455,6,3,132,65,4,3,289,0
351,3,3,4,48,2,2,114,0
349,3,2,130,47,3,3,237,0
338,3,3,129,48,3,2,231,0
506,3,3,5,128,1,76,266,2
336,2,2,5,51,3,3,109,0
459,3,2,130,55,108,3,350,1
367,3,3,3,49,3,2,115,0
355,4,2,3,47,2,2,112,0
350,4,2,131,45,2,3,234,0
363,5,3,2,47,2,2,110,0
349,3,2,4,49,3,3,111,0
351,3,2,129,44,3,3,232,0
359,2,2,129,54,2,3,239,0
374,3,4,130,52,2,3,243,0
331,3,3,4,46,2,3,108,0
393,3,2,3,50,3,3,114,0
368,3,3,4,52,3,2,118,0
368,4,2,4,51,2,3,115,0
351,4,4,4,51,2,3,121,0
502,3,3,130,127,3,77,392,2
356,3,3,130,45,2,3,237,0
377,3,2,3,48,2,2,116,0
344,3,3,129,47,2,3,236,0
359,3,3,130,50,1,3,239,0
653,6,3,3,54,109,3,238,1
449,3,4,5,51,108,2,225,1
342,3,3,130,44,2,2,234,0
363,3,3,130,49,2,2,235,0
341,3,1,2,45,2,2,105,0
346,3,2,4,47,3,3,116,0
354,4,2,130,52,2,3,243,0
365,2,4,131,52,2,2,243,0
346,3,2,131,48,3,2,236,0
350,3,2,4,48,2,3,110,0
369,3,3,130,47,2,2,241,0
369,4,2,5,47,3,4,121,0
338,3,3,130,51,2,2,241,0
428,4,3,130,57,4,4,261,0
358,3,3,4,48,3,3,115,0
354,3,3,129,47,2,3,240,0
336,3,3,130,43,2,3,228,0
350,3,3,4,51,2,2,114,0
344,3,2,3,43,2,2,102,0
382,4,2,4,54,2,2,119,0
492,4,3,4,122,2,77,261,2
517,3,3,4,128,2,76,268,2
361,4,3,4,48,3,3,117,0
363,4,3,4,53,3,4,126,0
340,2,2,4,48,2,3,105,0
456,3,3,130,52,108,3,354,1
521,4,3,4,130,2,76,268,2
379,3,3,3,49,3,3,115,0
362,3,2,3,48,2,2,112,0
354,2,2,129,48,2,3,229,0
374,4,2,129,49,2,3,240,0
424,6,4,131,60,6,3,275,0
346,3,2,130,48,2,2,241,0
371,5,2,130,48,3,3,239,0
376,3,3,130,50,2,3,239,0
352,3,3,130,48,2,3,234,0
432,3,3,131,46,109,3,345,1
361,3,2,4,50,2,3,111,0
350,3,2,130,52,2,2,243,0
316,2,1,130,47,2,2,227,0
382,3,3,4,54,3,4,119,0
366,4,3,4,40,2,3,105,0
347,3,3,4,49,2,3,119,0
455,3,4,130,50,108,2,343,1
532,5,3,130,126,3,77,395,2
363,4,3,130,40,3,3,233,0
378,4,2,130,56,3,3,247,0
368,3,3,4,52,2,3,115,0
359,3,3,4,50,2,2,113,0
455,3,3,130,53,109,3,351,1
522,4,2,130,127,2,77,391,2
367,5,2,130,53,3,2,254,0
352,4,3,4,48,2,2,113,0
447,3,3,130,48,108,2,343,1
344,4,3,130,53,2,3,245,0
360,3,3,130,53,1,1,240,0
349,4,3,130,45,3,3,237,0
339,2,3,4,45,2,2,105,0
353,3,3,4,48,3,2,116,0
390,3,3,130,51,2,3,238,0
337,3,3,4,45,2,3,110,0
366,4,3,130,49,3,3,238,0
348,3,3,130,51,2,3,233,0
376,3,4,130,52,3,2,246,0
357,4,3,4,50,2,2,111,0
356,3,2,130,48,2,3,243,0
354,4,3,130,45,4,2,240,0
346,3,3,130,49,2,1,237,0
369,3,3,129,49,3,2,241,0
346,3,3,4,46,3,1,111,0
378,5,2,129,42,3,4,236,0
476,5,3,129,53,109,3,351,1
486,3,3,4,127,2,77,264,2
371,3,2,4,49,3,3,113,0
348,4,2,3,46,3,3,112,0
363,3,3,4,45,2,3,110,0
390,3,2,130,53,2,2,241,0
349,3,3,130,46,2,3,231,0
354,4,2,4,44,2,2,102,0
355,3,3,3,46,2,2,107,0
335,2,2,2,46,2,2,101,0
426,3,2,4,49,3,3,112,0
353,3,3,130,52,2,2,242,0
351,4,3,4,55,2,2,121,0
494,4,3,131,130,3,77,396,2
367,4,3,131,49,2,3,246,0
354,3,2,130,43,3,4,238,0
374,3,2,129,53,3,3,248,0
344,4,2,3,48,3,3,112,0
456,3,3,3,43,108,2,213,1
341,3,3,130,51,2,2,241,0
366,3,3,129,61,3,3,254,0
516,4,3,130,130,2,77,403,2
356,3,2,3,50,3,3,115,0
348,3,2,3,49,3,2,113,0
368,3,2,4,46,3,3,109,0
348,2,2,4,48,3,3,109,0
393,9,4,130,63,6,4,266,0
366,4,4,130,53,2,3,245,0
465,3,4,130,46,108,3,349,1
400,3,2,130,43,1,2,228,0
363,4,2,3,48,2,3,110,0
356,3,3,131,47,2,3,238,0
341,4,2,130,48,2,3,239,0
357,3,3,130,55,2,2,244,0
341,3,3,131,51,2,2,241,0
348,3,2,129,53,3,2,236,0
352,3,4,4,47,2,3,114,0
340,2,2,130,47,1,2,233,0
425,5,3,129,49,4,2,249,0
461,5,1,129,43,4,4,238,0
579,5,3,4,133,3,77,292,2
448,3,2,129,49,108,3,341,1
363,2,4,130,54,2,2,242,0
548,4,3,3,127,3,77,273,2
353,3,3,129,43,2,4,234,0
364,4,2,130,41,3,3,236,0
362,2,3,3,48,3,2,104,0
362,3,3,130,50,3,4,245,0
370,3,3,129,47,2,2,245,0
346,3,4,130,47,2,2,241,0
446,3,3,130,47,108,2,344,1
474,4,2,4,43,108,2,211,1
348,4,2,4,51,3,2,110,0
339,4,3,5,44,3,3,110,0
490,3,3,129,56,109,2,358,1
383,3,3,130,53,3,3,244,0
389,4,2,130,49,2,2,241,0
359,3,2,130,50,2,2,234,0
518,3,3,4,130,3,76,272,2
355,4,2,4,48,3,3,110,0
361,2,2,130,46,3,2,237,0
356,2,3,130,45,2,3,236,0
341,3,3,4,46,2,3,105,0
353,3,2,130,48,3,2,239,0
513,3,3,4,127,2,77,265,2
354,3,4,130,53,2,2,250,0
473,3,2,4,49,108,3,229,1
365,3,2,3,47,3,2,109,0
519,4,3,129,131,2,78,400,2
516,4,2,3,128,2,77,271,2
347,2,2,132,51,2,2,237,0
385,4,2,130,49,3,3,244,0
357,1,2,130,43,2,2,230,0
495,3,3,130,125,2,76,388,2
479,3,2,130,45,108,3,335,1
339,3,2,4,50,2,3,109,0
347,4,3,4,46,2,3,111,0
344,3,2,3,47,2,3,107,0
344,3,3,3,44,2,2,103,0
339,4,3,4,48,2,3,112,0
504,2,2,4,128,2,77,269,2
358,3,3,129,44,2,3,236,0
371,2,2,129,48,3,2,239,0
361,3,2,129,48,3,2,238,0
356,3,2,129,49,3,3,236,0
346,3,3,4,49,2,3,111,0
479,3,2,130,48,108,2,344,1
349,4,3,3,48,3,2,113,0
371,3,4,3,58,2,2,125,0
394,4,2,129,48,3,3,242,0
374,3,2,3,46,2,3,107,0
503,3,2,130,126,3,77,393,2
353,3,4,129,47,2,2,232,0
358,4,3,4,47,2,2,110,0
333,2,3,130,43,2,2,234,0
346,3,1,129,43,3,2,231,0
471,3,2,4,41,108,2,207,1
350,4,1,4,48,2,3,114,0
366,3,3,4,45,2,3,109,0
348,4,4,130,50,3,3,240,0
352,3,3,3,48,2,2,108,0
359,3,3,4,43,2,2,108,0
505,3,3,130,126,1,77,385,2
521,5,2,4,122,3,77,263,2
466,3,4,5,53,108,2,220,1
373,4,3,129,47,3,3,247,0
356,3,2,4,51,2,2,115,0
355,3,3,129,48,3,2,240,0
343,2,3,129,44,2,2,233,0
348,3,3,4,52,3,2,121,0
381,4,3,4,47,2,3,118,0
437,3,3,130,53,109,3,347,1
374,4,3,130,51,2,2,238,0
