Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
415,6,3,4,56,8,4,136,0
369,3,3,4,60,3,3,128,0
457,5,4,4,70,4,4,166,0
393,4,2,4,55,3,3,122,0
398,4,3,84,56,4,5,215,0
498,4,103,83,61,4,4,311,1
394,3,3,82,53,2,4,203,0
388,4,3,83,55,3,3,204,0
371,3,3,5,57,3,4,124,0
363,3,4,4,54,3,3,119,0
371,3,2,4,54,2,4,118,0
383,4,2,5,52,4,4,124,0
650,6,49,83,117,3,50,374,2
368,9,3,84,53,3,4,211,0
402,5,4,5,55,3,3,126,0
413,6,2,83,57,3,5,217,0
371,4,3,82,49,2,3,193,0
391,5,4,83,58,3,3,204,0
445,5,3,83,76,3,3,242,0
414,5,3,83,53,2,3,200,0
391,5,3,85,60,2,4,214,0
380,3,3,5,61,3,3,133,0
540,3,50,3,110,3,50,276,2
372,4,3,83,63,3,3,214,0
378,5,3,4,66,3,3,142,0
378,4,3,4,51,3,3,114,0
416,4,3,83,54,5,4,206,0
383,3,3,3,50,3,3,120,0
440,8,3,84,70,4,5,249,0
365,5,3,82,60,2,3,205,0
372,4,3,4,52,3,3,123,0
414,6,2,4,58,4,4,131,0
497,5,102,3,52,4,4,223,1
390,4,3,84,55,3,4,212,0
378,3,3,4,54,3,4,122,0
378,3,3,4,54,4,4,127,0
381,4,5,4,57,3,4,129,0
386,4,2,82,56,3,3,208,0
385,2,4,6,53,3,2,120,0
521,3,50,4,123,4,50,282,2
392,4,3,81,80,3,3,226,0
458,4,102,4,47,3,3,216,1
365,4,3,82,48,3,4,196,0
369,3,3,83,61,3,4,212,0
412,6,3,5,66,3,3,140,0
499,3,103,5,57,3,3,229,1
384,4,3,3,57,2,4,123,0
369,5,4,84,53,3,4,210,0
386,4,3,5,58,3,4,138,0
589,5,49,4,118,4,50,304,2
545,4,49,84,111,3,50,358,2
393,3,9,5,61,3,4,143,0
379,6,3,82,55,3,3,202,0
541,4,49,4,112,3,50,279,2
382,4,4,5,51,3,2,123,0
378,3,3,4,54,3,4,124,0
390,4,2,4,58,3,4,132,0
368,3,3,3,58,3,3,122,0
391,5,3,5,56,2,4,129,0
392,4,3,4,57,4,3,123,0
587,6,50,85,123,5,50,384,2
368,3,4,83,60,2,3,208,0
364,5,3,4,50,2,4,116,0
402,3,4,6,60,4,3,138,0
375,4,3,84,66,3,4,220,0
357,5,3,4,52,2,3,120,0
382,3,3,5,60,3,3,126,0
390,6,4,4,57,3,4,132,0
551,4,49,83,123,2,50,362,2
387,4,3,4,53,3,4,121,0
397,4,3,4,60,2,3,130,0
365,3,3,83,62,4,3,212,0
366,3,3,4,57,3,4,126,0
524,4,49,3,118,3,50,276,2
392,4,3,84,70,3,3,220,0
372,4,3,83,58,3,5,210,0
541,5,49,84,124,3,50,369,2
404,4,3,4,55,4,3,134,0
370,5,3,3,60,3,3,137,0
360,4,3,83,59,3,3,206,0
625,3,50,84,112,3,49,351,2
476,4,102,4,58,3,3,224,1
406,2,4,4,64,3,3,134,0
386,3,2,5,55,3,3,120,0
393,4,2,83,57,3,4,206,0
452,6,4,5,66,5,5,165,0
558,3,49,84,126,3,50,375,2
369,4,3,83,57,3,4,207,0
374,4,2,82,60,3,3,201,0
514,4,48,83,115,3,49,359,2
369,4,3,3,50,3,4,121,0
415,6,3,83,63,3,4,222,0
519,4,50,84,122,2,50,367,2
420,6,4,5,55,4,2,142,0
390,5,3,83,59,3,4,206,0
380,4,3,4,49,4,3,121,0
397,5,3,83,59,3,4,206,0
371,3,4,4,54,4,3,121,0
544,2,49,83,119,5,49,368,2
430,6,3,83,69,4,9,247,0
467,4,102,4,50,3,4,221,1
392,3,3,4,55,3,4,127,0
497,6,102,4,56,3,4,227,1
354,2,3,4,59,4,3,128,0
385,4,3,4,51,3,4,121,0
396,5,2,83,61,4,3,212,0
461,3,102,83,51,3,4,298,1
491,5,103,84,54,3,4,309,1
383,4,3,83,60,3,3,211,0
503,4,101,4,54,3,4,223,1
372,4,3,84,63,3,4,215,0
396,4,4,5,54,3,3,121,0
365,4,3,4,54,4,3,122,0
505,4,102,84,60,2,3,309,1
369,3,3,82,54,2,3,195,0
375,3,3,83,58,3,3,205,0
384,7,4,5,61,4,3,137,0
382,4,4,5,64,3,4,141,0
378,5,3,4,56,4,4,131,0
381,5,4,6,61,3,3,139,0
383,3,2,4,56,4,4,119,0
368,4,3,4,57,3,3,128,0
483,4,102,83,63,3,3,316,1
546,3,50,4,124,3,49,302,2
436,6,5,84,78,5,4,247,0
371,3,3,4,56,4,4,129,0
479,5,103,4,54,4,5,225,1
368,4,2,4,55,3,3,126,0
455,5,3,4,67,3,5,156,0
395,4,3,4,64,8,4,139,0
539,3,49,3,114,3,50,276,2
365,5,3,83,55,3,4,207,0
538,5,48,83,112,3,49,351,2
402,6,4,84,59,9,4,229,0
410,5,4,83,56,4,3,220,0
532,3,49,83,112,3,51,354,2
395,4,5,5,66,3,3,139,0
546,4,49,84,117,6,49,361,2
350,4,2,83,52,3,3,197,0
364,3,3,4,56,3,3,120,0
376,3,2,83,51,3,2,197,0
468,5,102,5,63,3,3,231,1
370,3,4,84,58,3,3,205,0
519,3,49,4,115,3,50,283,2
407,6,4,4,62,4,4,150,0
357,5,3,83,53,4,4,201,0
431,5,4,84,65,4,5,235,0
369,3,3,84,54,2,4,203,0
388,6,3,5,61,3,4,135,0
384,3,3,5,52,4,4,126,0
384,4,3,83,53,3,2,201,0
373,4,3,4,54,3,4,131,0
414,5,2,4,61,3,4,142,0
484,5,103,5,54,3,3,222,1
412,4,4,84,66,3,4,223,0
400,5,3,83,53,3,3,199,0
396,4,3,5,58,3,4,130,0
479,4,102,85,65,3,4,313,1
402,5,2,83,47,3,2,193,0
398,4,3,83,53,4,3,218,0
551,5,50,5,116,2,50,283,2
533,5,49,84,118,4,49,366,2
375,3,3,84,57,3,4,211,0
407,4,3,5,58,3,3,134,0
380,4,3,5,61,3,3,132,0
381,4,4,83,58,3,4,211,0
385,4,3,83,54,3,4,206,0
425,8,6,5,65,4,3,166,0
512,7,2,4,61,4,3,150,0
384,4,3,82,51,3,4,200,0
417,4,3,4,54,3,3,122,0
374,3,3,84,19,4,3,147,0
463,4,103,4,55,3,3,222,1
