Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
357,15,4,4,48,3,4,125,0
390,4,3,4,56,4,4,128,0
540,4,2,4,224,4,4,296,2
366,4,3,122,60,3,4,245,0
378,4,2,4,58,3,4,128,0
548,4,3,4,232,4,4,305,2
385,5,3,123,61,4,4,250,0
509,86,2,122,62,3,5,353,1
360,3,3,5,53,3,4,124,0
395,5,4,123,62,5,5,258,0
378,5,3,122,56,5,7,248,0
393,8,2,4,62,4,4,136,0
523,86,4,122,59,4,9,345,1
391,4,3,4,60,3,4,130,0
466,87,3,122,59,4,5,330,1
391,4,3,122,54,3,3,243,0
371,5,3,4,58,4,4,133,0
389,4,2,3,54,4,4,121,0
387,3,3,4,66,4,3,140,0
407,6,4,4,52,4,6,132,0
569,5,3,122,224,4,5,418,2
431,4,2,121,67,6,5,270,0
380,5,4,4,60,4,4,131,0
360,4,4,5,63,3,5,138,0
368,3,3,123,46,2,5,234,0
402,4,3,3,57,4,4,128,0
585,4,3,123,235,4,4,424,2
355,2,2,122,51,3,4,230,0
453,83,3,123,58,4,4,330,1
371,4,3,4,52,4,4,120,0
391,5,3,4,52,4,4,130,0
540,3,2,3,223,3,4,287,2
414,6,4,3,58,5,4,142,0
424,5,3,122,59,5,5,254,0
561,4,3,5,231,3,4,303,2
425,6,3,4,63,5,4,147,0
389,4,3,4,53,4,5,128,0
540,4,3,123,225,4,3,412,2
397,4,3,4,62,4,3,135,0
372,4,3,4,58,5,3,132,0
481,83,3,122,66,4,4,333,1
566,3,3,122,230,5,4,419,2
387,3,5,4,53,3,3,124,0
409,5,4,5,57,6,4,140,0
395,4,3,122,54,4,4,238,0
400,4,3,122,53,4,3,241,0
370,4,3,4,54,4,3,124,0
379,4,4,4,54,5,5,129,0
386,5,3,3,54,4,4,127,0
432,4,3,122,70,5,5,274,0
431,8,2,3,57,3,4,140,0
384,6,2,122,55,5,3,248,0
416,5,3,123,49,4,5,243,0
404,4,5,6,54,4,4,140,0
596,5,3,121,232,4,5,439,2
440,5,3,4,54,4,4,125,0
401,4,2,122,57,5,4,246,0
394,4,3,4,60,4,4,130,0
408,5,3,121,51,4,5,241,0
356,4,4,123,57,4,4,248,0
379,3,3,121,49,3,3,234,0
585,6,4,124,229,4,5,427,2
409,5,3,3,59,4,4,134,0
392,4,2,4,54,4,4,122,0
569,5,3,4,228,4,6,307,2
357,4,3,4,48,3,3,116,0
577,5,3,122,229,5,5,423,2
493,85,3,5,52,4,4,206,1
423,4,3,123,52,3,4,235,0
398,5,4,122,66,6,7,264,0
469,85,3,5,53,5,5,209,1
580,5,3,5,229,4,5,306,2
376,5,2,123,58,4,4,244,0
375,3,3,3,50,4,4,119,0
413,5,2,4,53,4,4,131,0
381,4,3,5,57,4,4,127,0
365,4,3,122,54,4,5,246,0
388,4,3,4,60,4,4,133,0
564,8,2,122,230,4,4,429,2
394,6,4,122,63,5,5,258,0
449,5,2,5,59,4,5,142,0
541,4,3,4,227,4,4,298,2
403,5,3,123,57,2,4,248,0
421,5,4,123,57,5,5,262,0
380,4,3,122,46,4,3,234,0
357,3,2,122,48,3,3,231,0
366,3,3,122,52,4,3,234,0
626,6,4,5,246,4,4,337,2
434,6,4,122,65,5,5,278,0
540,4,2,122,228,4,3,418,2
373,4,4,4,60,4,4,133,0
393,3,3,121,49,3,4,237,0
475,84,3,123,63,2,5,331,1
364,4,4,122,55,4,3,244,0
465,13,5,124,70,4,5,286,0
401,4,4,5,52,4,4,128,0
397,5,4,121,53,4,3,238,0
372,5,4,121,51,4,4,244,0
470,85,3,123,59,5,6,338,1
