Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
354,3,3,4,53,3,2,117,0
478,58,58,122,56,3,4,358,1
365,3,3,4,56,4,3,122,0
392,5,3,123,55,2,3,245,0
423,5,4,123,62,4,4,273,0
431,4,2,4,54,3,3,121,0
355,3,3,3,52,3,3,115,0
378,2,3,122,67,2,2,251,0
404,5,3,122,61,3,3,250,0
448,6,3,122,70,2,2,268,0
369,3,4,123,53,3,3,237,0
497,58,59,4,63,3,3,237,1
385,4,3,5,57,3,2,129,0
366,3,3,123,56,3,3,238,0
381,3,3,122,62,3,3,251,0
364,3,3,4,55,3,3,119,0
388,3,3,121,58,4,3,252,0
397,5,5,4,59,2,4,131,0
519,4,46,122,122,4,46,398,2
381,4,5,4,57,7,2,130,0
407,7,4,4,64,3,4,150,0
370,4,3,3,52,3,3,119,0
386,5,3,5,60,3,3,132,0
519,4,46,5,112,3,47,265,2
376,3,3,123,57,3,3,242,0
383,4,3,4,54,3,3,122,0
394,4,3,122,56,3,3,241,0
349,6,2,4,48,3,2,114,0
371,4,3,123,54,3,4,241,0
382,4,3,5,58,2,3,133,0
486,58,58,123,57,3,3,354,1
577,59,59,124,62,2,3,365,1
501,59,58,123,59,3,3,356,1
384,4,3,4,57,3,3,130,0
395,7,4,5,62,3,3,139,0
364,3,3,3,48,6,3,116,0
372,3,4,122,64,2,3,260,0
377,4,3,123,53,3,4,243,0
532,4,46,123,110,2,46,386,2
415,5,3,123,59,3,2,250,0
516,4,48,4,116,2,46,271,2
499,60,58,5,52,4,4,241,1
369,3,4,123,58,3,3,243,0
420,5,3,122,52,3,3,240,0
390,3,2,122,53,2,4,237,0
401,4,2,122,60,4,3,253,0
482,58,57,123,53,3,3,350,1
355,4,4,121,50,2,4,231,0
401,5,3,123,69,4,4,257,0
385,4,3,4,53,3,2,119,0
587,4,47,5,124,3,46,288,2
391,4,4,4,58,3,4,125,0
381,4,3,4,58,3,3,125,0
372,4,4,124,57,3,3,243,0
419,7,3,5,58,4,5,144,0
494,58,58,5,57,3,3,235,1
347,4,2,121,50,3,3,234,0
525,4,46,4,113,3,47,272,2
375,4,3,4,56,3,3,123,0
489,58,58,122,51,3,3,344,1
431,4,3,122,65,3,4,271,0
405,5,3,121,55,4,3,275,0
351,4,3,4,57,3,3,125,0
522,3,47,4,123,3,47,277,2
418,5,3,123,68,4,3,271,0
370,4,3,122,53,3,3,243,0
397,4,3,122,55,2,3,241,0
485,59,58,5,58,2,2,230,1
366,3,3,4,56,3,3,123,0
365,3,3,122,55,3,4,238,0
545,60,58,122,54,4,3,351,1
