Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
403,6,3,5,52,4,4,137,0
366,3,3,122,48,2,2,228,0
372,4,2,4,47,3,3,120,0
409,5,3,123,53,2,4,253,0
384,4,3,4,53,3,3,125,0
428,7,4,122,62,4,4,272,0
520,3,43,122,109,43,3,374,2
504,44,2,122,103,3,44,372,1
366,2,3,122,56,2,3,238,0
362,3,3,122,50,2,3,237,0
398,4,3,4,54,2,4,124,0
383,4,3,3,57,3,3,119,0
397,6,2,3,46,4,3,122,0
360,3,2,122,47,2,2,229,0
396,5,3,122,49,3,3,249,0
398,6,3,122,59,3,3,253,0
378,4,3,4,55,3,4,128,0
356,4,3,4,46,3,3,114,0
513,44,2,122,106,2,43,372,1
363,4,2,4,44,2,3,113,0
351,4,3,3,46,3,3,112,0
358,3,3,121,47,3,3,229,0
521,49,2,3,111,3,43,260,1
563,5,43,122,111,43,4,386,2
386,4,3,5,52,2,3,127,0
393,4,2,122,48,3,3,238,0
341,4,3,121,45,3,3,228,0
365,3,3,3,50,2,2,113,0
395,5,3,122,55,3,3,244,0
410,4,4,4,56,4,3,131,0
361,3,3,123,46,2,3,237,0
351,3,2,4,47,2,4,116,0
518,44,2,3,104,3,44,253,1
335,3,2,121,46,2,2,220,0
371,3,3,122,50,3,2,230,0
487,44,3,4,114,3,44,260,1
514,4,43,121,105,44,3,371,2
399,5,2,122,43,4,7,244,0
396,4,3,123,54,3,3,242,0
515,45,3,4,116,3,44,268,1
360,3,3,122,50,2,3,235,0
366,4,3,121,48,3,3,236,0
398,4,2,4,51,3,3,116,0
385,5,3,122,59,3,3,253,0
343,4,2,4,51,2,3,119,0
418,5,4,122,57,3,5,263,0
421,46,2,123,45,3,3,275,0
369,5,3,4,44,3,3,110,0
374,4,3,4,55,3,3,127,0
511,44,2,4,110,3,43,261,1
384,4,2,122,51,3,3,240,0
407,5,3,4,54,3,4,139,0
348,4,4,4,49,3,3,118,0
372,4,2,3,55,2,3,118,0
373,4,4,123,48,3,3,242,0
536,4,43,122,125,42,3,393,2
348,3,3,121,52,3,2,237,0
501,44,3,122,102,6,44,373,1
358,3,2,122,47,2,3,229,0
410,4,3,3,42,2,3,106,0
585,44,4,122,112,3,44,390,1
377,4,3,122,59,3,4,254,0
357,4,4,122,55,3,2,243,0
418,5,4,122,41,3,3,234,0
370,4,3,122,42,4,2,227,0
363,5,2,122,50,3,3,234,0
356,4,3,4,46,3,2,109,0
376,4,3,4,48,3,2,115,0
478,2,3,122,49,3,4,235,0
375,4,2,4,50,3,3,114,0
355,4,3,4,51,3,3,116,0
367,4,3,122,51,3,2,237,0
496,43,3,123,111,3,43,381,1
386,6,3,122,47,3,4,244,0
434,4,3,121,52,2,3,233,0
345,3,3,4,45,3,4,115,0
511,44,3,122,101,3,44,368,1
354,3,3,4,41,3,3,111,0
391,5,3,122,49,3,3,245,0
362,3,2,4,52,2,2,116,0
361,3,2,121,40,3,2,225,0
458,5,3,3,51,3,3,131,0
406,4,3,122,52,3,3,237,0
351,3,3,121,47,3,3,232,0
343,3,2,121,42,3,3,225,0
363,3,2,122,45,3,3,227,0
514,45,3,3,108,3,43,255,1
401,5,3,4,54,3,3,139,0
552,6,43,122,116,44,5,401,2
348,5,3,122,47,3,3,236,0
380,3,2,122,52,3,3,239,0
381,4,2,122,49,3,3,232,0
376,5,2,121,53,4,3,240,0
346,4,3,4,46,3,3,115,0
364,6,3,121,44,3,3,234,0
507,4,43,3,110,43,3,251,2
377,3,3,3,49,2,3,117,0
411,5,3,4,56,3,5,136,0
407,5,2,3,50,3,3,119,0
368,4,3,122,51,3,4,240,0
514,44,3,122,111,3,44,382,1
360,3,2,123,53,2,1,236,0
422,4,4,123,52,3,3,240,0
547,2,42,121,111,42,3,376,2
491,43,2,3,109,3,43,256,1
347,4,2,4,51,2,3,120,0
382,4,3,4,43,5,3,114,0
359,4,3,4,50,3,3,121,0
350,4,3,122,48,2,2,227,0
363,4,2,4,54,3,3,121,0
363,3,2,4,44,2,3,109,0
354,2,3,121,46,3,3,229,0
348,3,3,4,46,3,3,108,0
391,6,4,4,49,2,4,122,0
418,3,3,122,49,2,6,239,0
534,5,43,123,113,43,3,385,2
350,3,3,4,44,3,2,108,0
