Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
371,4,3,6,54,2,3,119,0
358,4,1,120,52,3,5,234,0
361,3,3,4,55,3,2,121,0
371,4,3,4,55,2,3,124,0
379,3,2,120,46,3,3,229,0
342,3,3,5,52,2,3,114,0
355,3,3,3,49,3,4,110,0
370,4,2,119,48,2,3,229,0
467,4,2,119,90,34,35,334,2
361,2,3,120,49,2,2,226,0
425,5,3,121,61,5,5,281,0
367,3,3,3,56,2,3,115,0
401,4,4,120,60,2,3,247,0
367,3,2,4,50,4,3,117,0
364,4,2,120,54,3,3,233,0
365,3,3,4,55,2,1,116,0
470,3,3,4,96,35,35,225,2
429,53,2,3,50,52,3,212,1
379,3,3,4,51,2,3,121,0
353,2,4,121,51,2,3,231,0
355,4,2,120,53,3,3,232,0
345,3,3,4,50,2,2,107,0
455,53,3,5,52,51,3,215,1
359,4,3,120,48,3,3,234,0
339,6,2,120,49,4,2,233,0
336,3,3,5,50,3,2,115,0
357,4,2,4,47,3,3,109,0
340,4,3,4,50,2,3,116,0
485,2,3,120,96,35,35,344,2
474,2,3,4,92,36,34,215,2
362,4,3,121,44,3,3,225,0
359,3,3,119,51,2,2,228,0
447,54,3,3,47,51,4,210,1
457,3,2,120,90,34,35,331,2
355,4,3,120,48,3,3,235,0
370,4,4,120,51,2,3,237,0
472,52,3,4,53,52,3,212,1
361,3,3,3,51,2,2,112,0
379,3,3,4,57,3,3,130,0
423,52,2,120,49,52,3,320,1
482,3,3,4,90,35,35,214,2
361,3,2,5,46,3,2,112,0
379,3,3,119,50,2,3,236,0
367,3,3,4,53,2,3,109,0
517,5,4,5,96,35,36,236,2
378,5,2,4,47,3,4,118,0
374,3,2,3,53,2,3,119,0
357,4,2,119,52,3,2,233,0
365,4,3,4,50,3,3,113,0
367,3,2,3,52,2,3,118,0
377,4,2,120,55,3,3,236,0
348,3,3,120,48,2,2,225,0
339,3,3,3,55,2,1,112,0
378,3,3,4,48,3,3,120,0
452,3,4,4,93,34,34,221,2
464,3,3,120,91,35,35,340,2
466,52,3,4,56,52,3,221,1
348,3,3,120,50,3,3,229,0
