Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
351,3,3,122,57,4,4,243,0
394,5,2,4,55,3,4,133,0
356,3,3,122,57,3,3,239,0
389,4,3,4,51,4,5,126,0
406,4,3,3,54,4,4,127,0
355,3,2,4,44,4,3,108,0
381,5,2,3,44,4,5,124,0
389,4,3,4,59,4,5,129,0
386,5,2,121,55,4,4,250,0
332,4,3,3,52,4,4,119,0
392,4,3,122,51,4,5,241,0
474,31,4,5,99,4,31,228,1
483,32,2,4,93,5,30,221,1
368,4,3,123,56,4,4,248,0
353,3,4,5,53,4,4,128,0
362,4,2,4,53,4,4,120,0
425,4,3,4,56,4,8,149,0
367,3,3,123,47,3,4,241,0
371,2,3,4,45,5,3,110,0
412,5,3,122,53,4,4,253,0
355,5,3,122,54,4,4,241,0
375,5,3,4,50,5,3,120,0
488,31,3,122,101,3,31,344,1
469,32,2,5,89,4,32,217,1
517,4,3,123,57,83,83,406,2
448,5,2,3,55,3,4,121,0
477,31,3,122,99,3,31,339,1
380,4,2,4,52,4,5,122,0
383,4,3,121,59,4,4,245,0
376,5,3,121,53,5,4,244,0
393,5,3,122,50,5,6,251,0
382,5,2,3,47,2,4,113,0
386,5,3,4,53,5,4,128,0
359,5,2,3,46,4,4,115,0
410,3,5,121,48,4,4,236,0
436,5,3,122,62,4,4,258,0
341,3,3,122,55,4,5,238,0
562,3,3,4,53,85,84,289,2
371,4,3,4,50,4,4,121,0
413,3,2,121,45,5,4,228,0
358,3,3,122,52,5,4,242,0
377,3,3,4,51,3,4,119,0
363,4,3,3,47,3,4,114,0
368,4,3,121,55,4,4,245,0
354,8,2,4,53,4,4,123,0
365,4,3,122,51,4,4,236,0
609,6,4,122,68,84,84,432,2
371,4,3,122,51,4,5,238,0
389,3,3,4,49,2,4,122,0
416,4,3,4,60,4,10,150,0
448,31,2,4,92,4,31,209,1
498,32,3,4,99,4,31,224,1
369,4,3,3,49,4,4,117,0
361,4,2,4,48,3,3,115,0
348,3,3,123,57,3,5,244,0
378,3,3,122,50,4,3,236,0
375,3,3,122,47,3,4,237,0
359,3,3,122,50,4,5,237,0
375,3,3,121,52,4,4,238,0
368,4,3,4,53,2,4,120,0
406,4,3,4,56,5,5,147,0
351,3,2,121,48,4,4,238,0
395,6,2,3,53,4,4,120,0
403,4,3,122,57,2,4,248,0
557,4,2,4,59,82,82,288,2
390,5,4,122,56,4,5,263,0
405,4,3,4,58,4,4,127,0
392,3,3,5,47,3,4,119,0
549,4,3,123,53,83,84,407,2
448,32,3,122,90,5,31,333,1
372,5,2,3,50,5,5,125,0
388,2,3,4,58,4,4,121,0
372,4,2,122,50,7,3,245,0
411,4,2,4,50,4,4,123,0
571,6,2,123,63,85,85,433,2
367,4,2,121,46,4,4,233,0
386,3,3,5,51,4,4,118,0
364,4,3,5,52,4,4,122,0
380,3,3,4,49,4,4,113,0
365,3,3,122,49,3,4,241,0
384,5,3,121,56,4,5,250,0
569,4,4,122,52,83,83,414,2
383,3,3,122,60,4,4,249,0
408,6,3,4,56,5,5,137,0
372,4,2,122,48,4,4,240,0
361,4,3,3,48,4,3,118,0
421,5,2,3,53,4,5,130,0
367,5,3,4,51,5,5,121,0
452,6,3,122,64,5,5,289,0
378,5,3,122,52,4,4,244,0
380,3,3,123,53,3,4,241,0
437,4,3,122,57,4,4,244,0
383,3,3,122,50,4,4,239,0
442,3,3,4,48,4,4,116,0
398,5,3,3,48,3,5,127,0
390,4,2,4,55,5,5,137,0
359,3,3,5,49,4,4,123,0
396,3,3,3,48,4,9,118,0
595,5,3,4,70,84,84,318,2
428,3,2,122,45,5,4,235,0
407,6,3,4,54,3,3,129,0
400,4,3,123,55,4,4,244,0
541,5,3,4,57,85,83,286,2
354,3,3,122,56,5,6,244,0
393,5,4,122,58,4,4,251,0
368,4,3,3,53,4,3,120,0
394,4,4,4,56,4,4,129,0
380,4,3,4,51,3,4,120,0
359,3,3,4,51,6,3,115,0
375,3,3,3,44,4,4,111,0
396,4,3,4,54,4,4,130,0
365,3,2,3,43,3,4,115,0
517,31,3,123,97,5,30,346,1
430,5,3,121,45,4,4,241,0
593,5,3,122,61,85,85,429,2
409,5,3,122,56,4,5,256,0
388,5,2,4,49,4,5,130,0
552,4,3,122,50,83,83,400,2
492,32,3,123,94,4,32,345,1
402,4,3,122,52,7,5,257,0
362,3,3,122,48,3,4,227,0
410,5,2,123,60,4,5,262,0
358,3,3,4,52,4,3,122,0
428,5,2,122,53,5,5,253,0
433,5,3,4,57,5,6,145,0
464,32,3,4,89,4,32,211,1
403,5,4,122,59,5,5,258,0
375,3,3,4,50,4,3,120,0
389,2,2,122,57,3,4,241,0
530,34,4,123,101,5,33,367,1
416,6,4,4,54,4,4,140,0
413,5,2,122,50,3,4,247,0
410,5,3,4,55,4,4,130,0
412,4,3,4,49,4,2,119,0
360,4,3,5,56,2,4,123,0
367,4,3,5,51,4,4,121,0
379,6,3,5,58,5,5,143,0
373,4,2,4,48,4,4,112,0
384,4,3,122,53,5,4,241,0
430,6,3,123,55,4,5,259,0
401,6,2,123,53,5,7,251,0
391,4,2,3,49,4,4,128,0
369,3,3,122,49,4,4,236,0
503,32,4,5,97,5,32,227,1
585,5,3,122,53,83,84,404,2
371,4,2,122,54,4,2,242,0
615,5,3,4,62,84,85,310,2
367,4,3,4,51,4,7,123,0
381,6,3,4,55,4,5,137,0
368,2,2,4,46,4,4,107,0
404,5,4,123,63,5,5,259,0
409,4,4,122,54,4,4,255,0
532,4,4,122,53,84,84,403,2
389,3,3,4,55,3,4,126,0
378,4,3,4,57,4,4,126,0
354,4,2,5,46,4,3,114,0
366,3,3,122,49,4,5,240,0
366,3,2,122,47,3,4,234,0
377,5,3,122,58,4,5,249,0
374,8,2,4,51,4,3,126,0
465,31,3,122,94,4,31,333,1
401,5,3,4,55,4,4,126,0
391,4,4,4,56,4,5,131,0
378,4,4,4,57,4,4,129,0
512,4,2,122,52,84,85,399,2
522,4,3,123,55,82,84,402,2
402,5,3,122,61,5,5,261,0
340,3,2,3,50,4,4,123,0
526,32,3,6,110,5,33,250,1
368,4,3,122,57,4,3,241,0
354,3,2,122,44,5,4,231,0
363,3,3,4,54,4,5,115,0
387,5,3,122,50,4,5,237,0
379,4,2,121,54,4,4,242,0
367,7,3,4,52,4,5,123,0
366,4,3,4,52,4,5,124,0
369,4,3,121,46,4,4,233,0
