Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
382,4,2,121,46,3,3,234,0
378,4,3,4,46,3,4,113,0
355,4,3,4,48,3,3,115,0
496,64,3,3,44,3,63,225,1
378,5,2,4,43,4,4,115,0
354,4,3,4,47,4,2,108,0
451,7,3,121,55,4,4,264,0
383,4,3,4,52,4,4,121,0
366,4,4,122,53,3,4,237,0
493,64,4,123,42,4,63,350,1
426,5,4,122,56,5,5,261,0
485,45,2,122,102,3,44,370,2
381,4,2,122,49,4,5,238,0
505,44,2,3,109,3,43,252,2
355,4,4,123,54,3,4,237,0
398,4,2,2,52,3,4,126,0
415,7,3,5,60,5,5,145,0
367,5,2,3,48,3,3,112,0
373,5,2,120,45,3,5,231,0
352,4,4,4,52,4,4,117,0
374,5,3,121,50,4,3,233,0
394,5,3,5,48,3,4,116,0
381,5,3,3,49,3,4,116,0
405,6,3,121,48,3,4,239,0
352,3,3,122,48,2,4,228,0
357,3,3,122,46,3,3,227,0
393,5,2,123,55,5,5,251,0
348,2,2,4,49,3,4,110,0
362,3,3,121,47,3,3,224,0
378,4,3,4,55,3,7,129,0
572,64,3,4,59,4,64,261,1
413,8,3,122,56,3,4,246,0
427,4,3,3,47,5,4,119,0
467,62,2,122,46,3,62,347,1
353,4,2,3,48,3,4,107,0
373,4,3,121,45,3,5,224,0
385,3,3,122,41,3,3,226,0
475,63,3,123,54,4,63,361,1
366,3,2,4,53,4,3,117,0
388,3,2,122,52,4,3,232,0
420,5,3,121,47,5,4,235,0
404,5,2,4,45,4,4,111,0
363,4,4,122,45,4,3,230,0
365,4,3,4,48,4,4,117,0
480,46,3,121,101,4,45,368,2
421,3,3,4,47,3,4,117,0
362,4,3,3,47,3,3,108,0
341,4,2,4,44,4,4,112,0
496,62,3,122,52,3,64,355,1
361,5,3,4,48,4,4,114,0
365,4,3,4,51,3,4,122,0
360,4,3,3,38,4,3,102,0
359,4,3,4,50,4,3,115,0
409,3,2,121,48,2,4,231,0
474,64,3,4,48,3,64,234,1
399,4,3,121,50,3,9,233,0
580,45,2,121,113,4,45,379,2
495,64,4,122,50,3,63,356,1
381,4,3,3,49,4,3,116,0
361,3,3,4,45,3,3,107,0
409,4,2,4,54,3,5,137,0
366,4,6,124,55,5,5,250,0
343,5,4,122,51,3,3,235,0
381,4,3,121,52,6,3,238,0
538,45,3,4,108,3,44,257,2
487,45,3,122,110,3,44,381,2
365,3,3,4,52,3,3,119,0
522,64,2,122,48,3,63,358,1
376,4,3,121,45,3,4,230,0
365,4,2,4,48,4,3,118,0
511,43,3,121,110,3,44,372,2
379,4,1,4,54,3,3,121,0
381,6,3,122,47,4,3,236,0
494,44,3,121,103,3,44,363,2
354,4,3,4,48,3,4,111,0
546,45,3,122,108,2,44,378,2
470,63,2,4,47,2,62,233,1
370,3,2,4,50,3,4,110,0
377,5,3,3,53,3,2,122,0
431,11,4,4,65,6,4,159,0
508,45,2,122,112,4,44,379,2
368,4,3,4,47,2,3,112,0
358,4,3,4,53,4,4,124,0
383,3,3,4,48,4,3,111,0
340,3,4,5,57,3,3,119,0
352,4,2,121,51,3,3,228,0
358,4,2,3,49,4,4,117,0
349,4,3,4,49,4,3,117,0
346,4,3,2,48,3,5,113,0
355,5,3,3,53,3,4,118,0
405,4,3,121,46,4,5,256,0
361,5,2,4,52,3,2,113,0
382,5,3,122,57,3,2,243,0
385,4,3,5,56,3,5,127,0
473,64,2,3,48,3,63,232,1
449,4,3,4,47,4,4,129,0
371,5,2,121,47,4,4,232,0
384,5,3,4,56,3,4,126,0
371,5,3,122,51,3,4,237,0
529,45,2,123,108,2,44,379,2
368,5,2,3,47,3,4,111,0
376,3,2,122,59,3,2,252,0
353,5,3,4,47,3,3,119,0
367,5,3,122,51,4,4,239,0
517,48,3,4,106,4,44,264,2
505,44,3,4,109,3,43,256,2
355,4,3,123,47,3,3,229,0
406,5,3,3,49,5,5,124,0
374,5,2,4,48,3,4,115,0
360,4,2,121,48,4,4,232,0
490,64,2,3,45,4,63,229,1
552,46,2,4,116,3,45,279,2
364,5,2,4,52,3,3,114,0
464,63,2,122,41,3,63,347,1
549,64,3,4,49,4,64,253,1
492,63,3,121,49,3,63,347,1
430,4,3,123,56,4,4,262,0
434,6,3,124,56,4,5,265,0
555,44,3,122,115,2,45,380,2
378,4,3,122,46,3,3,230,0
393,4,3,121,58,3,4,245,0
387,4,2,3,47,4,4,119,0
362,4,2,121,49,4,3,238,0
378,5,3,122,60,3,3,242,0
547,44,3,122,104,3,44,369,2
522,45,3,122,112,4,43,377,2
465,64,3,3,47,3,62,233,1
471,63,3,122,48,4,63,349,1
438,4,3,123,43,2,4,234,0
387,4,3,3,50,4,3,120,0
357,4,2,4,44,4,3,107,0
365,3,3,121,49,4,4,234,0
369,4,3,122,45,3,2,229,0
501,64,2,122,44,4,63,349,1
347,3,3,122,46,4,4,233,0
363,4,3,122,53,4,1,233,0
345,5,4,123,51,3,3,239,0
370,5,3,122,54,3,3,239,0
412,6,2,4,45,4,5,124,0
551,51,3,122,108,3,45,385,2
379,4,2,122,50,5,4,236,0
380,3,3,5,45,4,4,115,0
600,46,2,3,119,5,44,280,2
370,5,3,5,49,3,4,125,0
532,63,4,5,54,4,64,247,1
349,3,3,122,50,3,3,233,0
369,4,2,5,52,4,3,123,0
356,5,3,123,49,4,4,235,0
387,4,3,4,46,4,4,110,0
364,4,2,2,49,3,4,109,0
345,2,3,122,45,3,2,221,0
477,63,2,121,45,3,63,353,1
383,4,5,5,55,2,3,124,0
397,5,3,121,56,3,4,255,0
349,3,2,4,50,3,4,116,0
370,4,2,122,47,3,4,227,0
370,4,3,4,55,4,4,122,0
374,4,3,121,45,3,5,228,0
363,4,4,4,51,2,4,116,0
341,3,3,4,45,2,4,110,0
431,3,3,4,52,2,3,116,0
359,5,2,122,44,3,3,233,0
381,6,2,4,46,3,4,114,0
376,5,3,121,42,4,5,231,0
499,64,2,4,46,3,63,234,1
360,6,2,121,50,4,3,237,0
352,3,2,3,44,4,3,107,0
359,5,2,122,55,3,4,240,0
372,4,2,9,52,3,4,125,0
362,6,2,4,45,4,10,121,0
359,5,2,3,42,4,4,110,0
