Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
375,4,3,123,52,4,3,237,0
557,4,48,123,120,4,50,411,2
353,6,3,122,51,3,3,233,0
362,4,3,4,53,2,3,121,0
376,4,3,122,52,4,3,234,0
533,3,49,123,118,3,49,395,2
385,3,3,4,60,3,3,130,0
529,4,49,3,114,3,49,267,2
354,3,3,5,50,2,3,115,0
357,3,3,4,45,3,3,116,0
379,4,3,122,59,3,4,242,0
374,3,3,122,60,3,3,245,0
393,3,3,122,58,3,2,244,0
371,4,3,122,48,4,3,230,0
374,4,3,122,53,4,3,243,0
373,4,3,122,44,3,4,228,0
383,3,3,4,55,2,3,122,0
362,4,3,122,52,3,3,230,0
373,4,3,3,53,2,3,118,0
380,4,3,4,56,3,4,129,0
374,4,2,122,46,3,3,227,0
382,3,3,4,52,2,4,120,0
376,4,2,121,58,3,3,242,0
445,3,2,4,65,3,3,145,0
398,4,3,123,50,3,4,238,0
373,4,1,121,49,3,3,232,0
522,105,4,5,66,4,5,259,1
373,3,3,4,51,2,3,112,0
361,3,2,122,47,2,3,219,0
384,6,3,4,54,5,4,132,0
496,103,3,4,42,3,3,209,1
409,3,2,123,51,2,3,231,0
520,105,3,122,59,4,4,370,1
370,3,2,122,52,3,3,232,0
402,4,3,3,58,3,4,135,0
358,3,3,122,53,2,3,237,0
417,4,2,3,59,3,3,137,0
371,3,3,3,51,3,3,108,0
511,105,3,122,62,3,3,360,1
530,5,49,4,112,2,49,274,2
360,3,2,3,55,4,2,116,0
537,4,50,4,113,3,49,269,2
487,107,3,122,57,2,2,339,1
397,2,2,5,55,3,4,119,0
545,5,49,4,113,3,49,273,2
363,4,2,4,49,2,2,110,0
359,5,2,4,47,3,3,113,0
403,6,3,4,59,4,3,149,0
380,4,3,4,52,4,3,125,0
380,3,3,4,55,3,3,123,0
372,4,3,123,56,3,4,245,0
380,3,4,6,58,2,2,125,0
362,3,4,123,45,2,3,230,0
495,103,3,122,54,3,4,348,1
371,3,3,4,50,3,3,117,0
551,5,48,5,123,4,50,283,2
360,3,3,3,55,3,4,125,0
371,3,3,4,54,2,3,113,0
536,3,49,122,109,2,50,390,2
386,3,2,122,60,3,3,240,0
514,3,49,3,113,2,50,269,2
369,4,3,123,51,3,3,235,0
374,4,3,122,58,3,3,239,0
362,4,3,4,58,3,3,123,0
397,5,3,4,56,3,4,126,0
360,4,4,5,53,2,2,122,0
374,3,2,2,56,3,3,119,0
421,5,3,5,58,4,4,135,0
368,3,3,121,52,3,3,238,0
356,5,2,122,51,3,3,239,0
363,3,4,5,57,3,3,121,0
372,3,2,123,54,3,3,240,0
345,4,3,4,52,2,3,118,0
